2,DieDi,23_43_04_2021_02_19,50,300,15
0.9275001,-0.1275,-0.44125,1.1455,0.41175,-0.20125
0.9252501,-0.13225,-0.48225,1.253,0.40225,-0.35525
0.9252501,-0.13225,-0.48225,1.253,0.40225,-0.35525
0.92475,-0.14975,-0.453,1.58775,-0.01375,-0.76425
0.9170001,-0.16575,-0.4465,1.76225,-0.41375,-0.60225
0.928,-0.16725,-0.45275,1.6675,-0.38825,-0.51125
0.93225,-0.1685,-0.4535,1.595,0.01875,-0.64125
0.929,-0.18425,-0.4535,1.3595,0.1225,-0.5885
0.93275,-0.1725,-0.45775,1.28725,-0.19975,-0.82675
0.9342501,-0.148,-0.45025,3.43075,0.546,-2.51075
0.93525,-0.0965,-0.4275,0.92475,0.456,-0.24075
0.9472501,-0.08000001,-0.42125,0.74075,0.36,-0.4305
0.9575,-0.08275001,-0.41425,0.64175,0.28925,-0.44525
0.956,-0.101,-0.39875,0.67,0.10075,-0.3865
0.956,-0.101,-0.39875,0.67,0.10075,-0.3865
0.9507501,-0.09425,-0.38225,0.8365,0.17675,-0.70675
0.95025,-0.0815,-0.37625,0.83275,0.29325,-0.6865
0.952,-0.07300001,-0.422,0.8195,0.398,-0.60875
0.942,-0.07775,-0.43825,0.8100001,0.37375,-0.5285
0.9365001,-0.08325,-0.44375,0.8100001,0.37375,-0.5285
0.9445,-0.10775,-0.4355,0.8100001,0.37375,-0.5285
0.9465001,-0.118,-0.43075,0.81025,0.3455,-0.4625
0.9482501,-0.12825,-0.407,0.83325,0.29175,-0.42225
0.9482501,-0.12825,-0.407,0.83325,0.29175,-0.42225
0.95125,-0.10875,-0.41,0.8335,0.293,-0.45075
0.9587501,-0.109,-0.43225,0.82925,0.2985,-0.47875
0.9445,-0.103,-0.42275,0.81225,0.3375,-0.5105
0.94025,-0.097,-0.407,0.78675,0.39975,-0.55075
0.94525,-0.0935,-0.40725,0.78575,0.39925,-0.55875
0.9482501,-0.10375,-0.414,0.7795,0.37025,-0.53125
0.9457501,-0.11175,-0.422,0.78975,0.3615,-0.53375
0.9490001,-0.1215,-0.43225,0.7985001,0.36725,-0.51975
0.947,-0.1225,-0.41425,0.78575,0.36825,-0.49325
0.9490001,-0.1185,-0.405,0.789,0.36,-0.509
0.95025,-0.11225,-0.3985,0.7970001,0.3575,-0.52325
0.9507501,-0.09525,-0.40675,0.789,0.362,-0.5065
0.9545,-0.0965,-0.41425,0.7905,0.3535,-0.49975
0.95125,-0.10225,-0.415,0.7905,0.35875,-0.50275
0.95675,-0.119,-0.4375,0.7912501,0.361,-0.50575
0.9547501,-0.12525,-0.43875,0.7905,0.352,-0.50875
0.95825,-0.14225,-0.45475,0.7935001,0.349,-0.512
0.93775,-0.12875,-0.3765,0.7927501,0.351,-0.51675
0.934,-0.108,-0.352,0.7985001,0.347,-0.5345
0.9522501,-0.09200001,-0.35525,0.79075,0.36675,-0.52975
0.9522501,-0.09200001,-0.35525,0.79075,0.36675,-0.52975
0.9825001,-0.11,-0.45325,0.78025,0.372,-0.52
0.942,-0.09575,-0.401,0.788,0.34675,-0.5265
0.9375001,-0.08400001,-0.3755,0.8055,0.32425,-0.5782501
0.946,-0.08750001,-0.38025,0.8190001,0.32925,-0.561
0.9590001,-0.101,-0.4005,0.78825,0.3595,-0.5132501
0.9532501,-0.11025,-0.39975,0.7755001,0.3995,-0.47875
0.9555001,-0.11725,-0.40575,0.7845001,0.39675,-0.4875
0.9515001,-0.11975,-0.4055,0.79175,0.3875,-0.49425
0.9530001,-0.10225,-0.40975,0.7965,0.35575,-0.51175
0.9530001,-0.10225,-0.40975,0.8010001,0.347,-0.5055
0.95575,-0.098,-0.412,0.7965,0.341,-0.5
0.9615,-0.098,-0.41875,0.8005,0.329,-0.50675
0.9720001,-0.1185,-0.44725,0.8005,0.329,-0.50675
0.9702501,-0.1305,-0.44,0.80575,0.32775,-0.5115
0.95125,-0.0565,-0.34425,0.7977501,0.34775,-0.49875
0.9555001,-0.0585,-0.3775,0.7952501,0.35475,-0.505
0.9737501,-0.07825001,-0.433,0.7960001,0.356,-0.5215001
0.955,-0.1235,-0.43,0.794,0.3505,-0.54825
0.93775,-0.11725,-0.3855,0.79375,0.3525,-0.5477501
0.93725,-0.11125,-0.361,0.7825,0.3635,-0.5215001
0.97225,-0.124,-0.39,0.78575,0.37225,-0.5155
0.9725,-0.12425,-0.39275,0.78575,0.3775,-0.51775
0.96425,-0.12075,-0.38975,0.78425,0.37275,-0.5265
0.95825,-0.09850001,-0.3735,0.7845001,0.37025,-0.51825
0.95825,-0.08375,-0.3755,0.7877501,0.371,-0.5135
0.961,-0.07300001,-0.40375,0.79325,0.37525,-0.509
0.9685,-0.082,-0.42575,0.79175,0.37425,-0.51475
0.95675,-0.0895,-0.4125,0.788,0.37,-0.5135
0.9532501,-0.0975,-0.3925,0.789,0.35925,-0.5195
0.9637501,-0.14075,-0.39075,0.788,0.358,-0.52625
0.9805,-0.1635,-0.392,0.7865,0.36525,-0.522
0.9855,-0.1725,-0.39775,0.7825,0.36175,-0.5255
0.9335001,-0.107,-0.34575,0.78575,0.35525,-0.524
0.93275,-0.053,-0.3635,0.79175,0.351,-0.518
0.9432501,-0.014,-0.38875,0.7945001,0.35575,-0.5115
0.9612501,-0.00175,-0.433,0.79675,0.35775,-0.50725
0.9767501,-0.0285,-0.42425,0.799,0.35575,-0.5175
0.9562501,-0.03975,-0.32625,0.7952501,0.3635,-0.5165
0.951,-0.066,-0.30275,0.793,0.363,-0.51675
0.96325,-0.12925,-0.28275,0.794,0.36025,-0.51475
1.22575,-0.40975,-0.29525,0.79575,0.34725,-0.511
1.67525,-0.60675,-0.268,0.79575,0.34425,-0.52
3.3725,-0.4295,-1.0735,0.8035001,0.34275,-0.536
6.14325,1.81175,-4.474,0.7992501,0.35325,-0.51725
6.14325,1.81175,-4.474,0.7992501,0.35325,-0.51725
3.72925,0.106,-5.0035,0.79875,0.33525,-0.50325
1.7335,-0.5195,-4.84325,0.8005,0.338,-0.498
-2.6815,-0.6155,-3.97725,0.8132501,0.32325,-0.54975
-4.2725,-0.652,-2.83675,0.8150001,0.31225,-0.5825
-4.85575,-0.16775,-1.165,0.79375,0.314,-0.485
-4.5335,0.5642501,0.781,0.7952501,0.3075,-0.4485
-4.0585,0.49975,1.228,0.8135,0.30775,-0.45075
-3.44575,0.19975,1.3935,0.82275,0.309,-0.45475
-2.666,-0.2055,1.312,0.8285,0.33675,-0.51425
-1.0845,-0.71025,0.66575,0.83,0.35075,-0.5655
-0.462,-0.59825,0.3825,0.811,0.362,-0.57375
0.4845,-0.09875,-0.03775,0.774,0.34025,-0.5545
0.8725001,0.182,-0.23625,0.7887501,0.314,-0.5470001
1.25375,0.3325,-0.2655,0.83425,0.26825,-0.50825
1.33975,0.25025,-0.22075,0.8362501,0.2575,-0.47925
1.4435,0.147,-0.2915,0.84275,0.264,-0.44
1.4355,0.048,-0.3695,0.84675,0.2765,-0.4505
1.42725,-0.116,-0.4235,0.84025,0.297,-0.48125
1.3535,-0.054,-0.4405,0.81525,0.3045,-0.48325
1.33075,0.0935,-0.36,0.807,0.32675,-0.46575
1.1525,0.132,-0.06575,0.8135,0.3785,-0.5095
1.14375,-0.037,0.044,0.87475,0.395,-0.59775
1.14875,-0.27,-0.113,0.9295,0.42075,-0.655
1.1725,0.0125,-0.332,1.0135,0.4265,-0.65125
1.14575,0.20325,-0.304,1.0975,0.3605,-0.6440001
1.132,0.2645,-0.32475,1.44625,0.211,-0.76875
1.147,0.1815,-0.2925,1.56875,-0.19575,-0.929
1.21725,-0.08625001,-0.5155,1.42175,-0.10875,-0.836
1.17725,-0.12975,-0.6300001,1.1255,0.37125,-0.63525
1.1085,-0.0745,-0.554,1.01,0.5190001,-0.598
1.1035,0.0395,-0.46425,0.9120001,0.50075,-0.54425
1.073,0.12975,-0.44375,0.6935,0.29775,-0.27075
1.06375,0.005,-0.66175,0.64325,0.21875,-0.2005
1.01275,-0.03875,-0.735,0.61625,0.1725,-0.17175
0.86725,0.17825,-0.60825,0.54575,0.222,-0.1035
0.8610001,0.22925,-0.6265,0.509,0.27,-0.07725
1.30525,0.40625,-0.9907501,0.4855,0.30025,-0.09475
2.11,0.1155,-1.491,0.48075,0.36375,-0.15925
0.94525,0.14175,-0.38,0.48075,0.36375,-0.15925
0.5872501,0.2445,-0.2485,0.4855,0.39325,-0.105
0.54,0.18975,-0.299,0.46725,0.41925,-0.07600001
1.05575,0.23075,-0.8017501,0.4385,0.408,-0.33475
0.94625,0.177,-0.7775,0.452,0.5775,-0.68775
0.9025,0.14975,-0.555,0.41475,1.13425,-0.81375
0.8922501,0.03275,-0.44925,0.35525,2.51875,-0.9020001
0.9285001,-0.048,-0.5055,0.35525,2.51875,-0.9020001
0.932,-0.051,-0.44575,0.2005,2.94725,-1.7715
0.932,-0.051,-0.44575,0.2005,2.94725,-1.7715
0.94375,0.0465,-0.44725,0.29,2.9045,-2.341
0.9342501,0.09900001,-0.46125,0.36275,2.62,-2.6555
0.905,0.18425,-0.469,0.70375,2.2145,-3.3565
0.9242501,0.238,-0.4665,0.7435001,2.02725,-3.94525
0.9305,0.2765,-0.47425,0.5255,1.7555,-4.67125
0.927,0.29425,-0.42375,-3.40875,-2.109,-7.925251
0.92875,0.28975,-0.422,-4.19425,-6.31775,-5.09225
0.929,0.28175,-0.4315,-3.527,-8.12125,-1.05375
0.8922501,0.182,-0.434,-3.83,-3.0105,-0.4595
0.8660001,0.0595,-0.477,-2.55175,-1.76025,0.34925
0.87375,-0.0735,-0.54675,-1.065,-1.3095,0.502
0.906,-0.17875,-0.5420001,0.06825,-1.1005,0.44025
0.9310001,-0.11275,-0.4855,0.06825,-1.1005,0.44025
0.93225,-0.01375,-0.47325,0.68325,-0.9675,0.36675
0.92575,0.0625,-0.4975,0.68325,-0.9675,0.36675
0.9335001,0.14125,-0.45975,0.586,-0.9892501,-0.004
0.974,0.11875,-0.41475,0.42825,-1.45525,0.01575
0.9555001,0.10025,-0.38375,0.5095,-1.5695,0.08275001
0.95675,0.10825,-0.40425,0.57975,-1.50825,-0.044
0.95825,0.108,-0.4115,0.6185001,-1.31675,-0.19525
0.94625,0.09825,-0.4035,0.936,-0.596,-0.45
0.937,0.09150001,-0.40525,1.032,-0.3695,-0.56075
0.9535,0.0545,-0.4435,1.07225,-0.293,-0.512
0.9565001,-0.004,-0.483,1.07225,-0.293,-0.512
0.9205,-0.01875,-0.42825,1.18725,-0.15175,-0.4855
0.9335001,0.01375,-0.408,1.18725,-0.15175,-0.4855
0.9457501,0.02275,-0.41325,1.17725,-0.0345,-0.507
0.9762501,0.05225,-0.37075,1.0735,0.2085,-0.58875
1.0725,0.16875,-0.1585,1.01475,0.264,-0.40925
1.43325,0.04025,0.013,0.9630001,0.26,-0.35275
2.508,-0.50125,-1.19975,0.8897501,0.274,-0.34525
6.65475,-1.026,-6.1105,0.94025,0.2655,-0.4305
6.37775,-0.29425,-5.54,0.7835,0.43475,-0.28175
4.1225,0.19525,-4.91225,0.68825,0.52025,-0.15425
-2.05975,-0.22625,-4.17225,0.7762501,0.3365,-0.09775001
-4.815,-0.48875,-2.727,0.8045,0.2385,-0.2175
-5.31575,0.3985,-0.91475,0.8435,0.28625,-0.31725
-5.23925,1.33725,0.705,0.872,0.42475,-0.29475
-4.2645,0.98825,1.566,0.95425,0.73825,-0.30075
-3.31575,0.2665,1.413,1.00475,0.81525,-0.35975
-2.56275,-0.282,1.02075,1.065,0.83775,-0.47325
-1.55,-0.489,0.7270001,1.15525,0.562,-0.553
-0.0105,-0.73875,0.1575,1.1805,0.42775,-0.5415
0.47525,-0.7952501,-0.03375,1.16875,0.3925,-0.4675
0.957,-0.50075,-0.18225,1.066,0.4765,-0.475
1.04,-0.209,-0.15575,1.0365,0.49775,-0.5405
1.07675,0.14475,-0.242,0.9565001,0.43075,-0.45625
1.222,0.54225,-0.39425,0.8905001,0.40275,-0.36
1.3385,0.3005,-0.5545,0.8487501,0.3905,-0.28925
1.328,-0.432,-0.381,0.76775,0.3865,-0.21475
1.20925,-0.521,-0.29875,0.76625,0.3555,-0.31775
1.08475,-0.2925,-0.28925,0.848,0.31875,-0.52575
1.1705,0.083,-0.48225,0.82525,0.34925,-0.50975
1.36925,0.37825,-0.73825,0.8117501,0.3575,-0.46525
1.257,0.36275,-0.655,0.7835,0.375,-0.44575
1.06325,0.343,-0.485,0.7295001,0.365,-0.40825
0.8305001,0.337,-0.39025,0.629,0.25725,-0.43525
0.7590001,0.27825,-0.40225,0.6127501,0.20175,-0.49925
-0.28075,-1.332,-3.6625,0.4505,0.10625,-0.39125
0.34775,-1.14525,-0.413,0.6152501,-0.038,-0.55825
1.41925,-0.19525,0.4455,2.56975,0.1705,-1.45625
0.39625,0.20825,0.013,0.9120001,0.086,-1.0925
0.6070001,0.12575,-0.09450001,0.65275,0.09950001,-0.7895001
0.9405,0.047,-0.46475,0.5575,0.14625,-0.4715
1.4235,-0.0525,-0.7130001,0.7442501,0.02075,-0.6045001
0.9350001,-0.289,-0.3845,0.8897501,0.02325,-0.75725
1.005,-0.1575,-0.38325,0.895,0.05,-0.74475
0.9192501,-0.06575,-0.4415,0.80525,0.151,-0.433
0.8610001,0.021,-0.49825,0.83075,0.19075,-0.38375
0.8700001,0.07175,-0.57625,0.8635001,0.22675,-0.384
0.877,0.11225,-0.62825,0.8865001,0.2565,-0.416
0.8835,0.10825,-0.595,0.85625,0.29225,-0.47825
0.9075,0.09275001,-0.53525,0.84025,0.293,-0.48475
0.9260001,0.06725001,-0.453,0.8290001,0.28875,-0.514
0.9680001,-0.00175,-0.3875,0.803,0.3015,-0.5335
0.9715,-0.01975,-0.36775,0.79875,0.3055,-0.53
0.9842501,-0.04225,-0.39625,0.802,0.31,-0.53075
0.9537501,-0.07600001,-0.39275,0.803,0.314,-0.5375
0.9422501,-0.08575001,-0.41225,0.8125001,0.31825,-0.5395
0.9135001,-0.096,-0.45275,0.8255,0.30875,-0.52675
0.906,-0.08350001,-0.4615,0.82525,0.31175,-0.49975
0.906,-0.08350001,-0.4615,0.82775,0.30825,-0.49125
0.913,-0.07650001,-0.459,0.8325,0.30625,-0.49875
0.956,-0.0935,-0.45475,0.822,0.30325,-0.50775
0.9385,-0.08050001,-0.42075,0.816,0.3,-0.51175
0.92875,-0.06475,-0.40975,0.80775,0.26325,-0.5255
0.9382501,-0.06550001,-0.463,0.82025,0.2585,-0.5245
0.952,-0.05825,-0.458,0.8280001,0.2575,-0.5325
0.9670001,-0.0355,-0.414,0.831,0.27075,-0.50075
0.96275,-0.02325,-0.38025,0.8295,0.27975,-0.5035
0.95575,-0.02475,-0.37875,0.8340001,0.2915,-0.50725
0.9415001,-0.022,-0.40475,0.82875,0.304,-0.50475
0.9405,-0.02975,-0.4665,0.8207501,0.30575,-0.513
0.9310001,-0.04175,-0.4515,0.818,0.295,-0.5205
0.9335001,-0.05175,-0.422,0.82275,0.27475,-0.5325
0.9815,-0.08225001,-0.3125,0.8235,0.25775,-0.5175
1.04,-0.06725001,-0.2375,0.83,0.25,-0.5065
1.10775,-0.09625001,-0.1615,0.8347501,0.24025,-0.503
2.2345,-0.69275,-0.77425,0.8462501,0.24825,-0.4995
3.78075,-0.9275001,-2.28975,0.84975,0.2625,-0.5065
5.5105,-0.544,-4.29425,0.84225,0.2825,-0.499
4.485,0.946,-4.608,0.835,0.294,-0.49475
2.5655,0.9622501,-4.32325,0.83025,0.2865,-0.499
0.38075,0.6645001,-3.88675,0.8282501,0.27075,-0.508
-3.756,0.09025001,-1.5055,0.8347501,0.239,-0.5330001
-4.4,0.39025,-0.0575,0.8330001,0.24125,-0.5195
-4.69275,0.58075,1.26325,0.82675,0.24375,-0.512
-3.70125,-0.05475,2.08275,0.8462501,0.24725,-0.46575
-2.4985,-0.4765,1.49725,0.853,0.276,-0.4275
-0.46125,-0.457,0.4615,0.85825,0.35825,-0.41575
0.5555,-0.4555,0.0115,0.86075,0.39125,-0.5017501
1.1475,-0.4045,-0.301,0.85625,0.37225,-0.55325
1.60475,0.1145,-0.255,0.8290001,0.2205,-0.57175
1.512,0.28625,-0.05,0.8015,0.19475,-0.5642501
1.297,0.351,0.1435,0.81675,0.20875,-0.52875
0.9375001,0.3805,0.3,0.9087501,0.29575,-0.54575
0.9375001,0.3805,0.3,0.9087501,0.29575,-0.54575
1.01825,0.22775,-0.04025,0.9365001,0.207,-0.497
1.0425,0.17725,-0.1565,0.993,0.1215,-0.5335
1.011,0.25125,-0.098,1.3525,-0.009000001,-0.8315001
1.05475,0.2145,-0.10625,1.5005,-0.0165,-0.99225
1.10375,0.10575,-0.2195,1.51025,0.045,-0.9932501
1.18325,0.015,-0.37,1.31075,0.17775,-0.7215
1.16275,0.0505,-0.32225,1.21275,0.22875,-0.64175
1.16025,0.04175,-0.27125,1.118,0.2655,-0.5765
1.21375,-0.0315,-0.23275,0.89175,0.25725,-0.43825
1.26375,-0.349,-0.39575,0.77675,0.236,-0.376
1.20375,-0.37275,-0.424,0.66825,0.21675,-0.30775
1.14925,-0.293,-0.37475,0.5157501,0.246,-0.23875
1.17775,-0.27625,-0.535,0.424,0.35575,-0.193
1.13975,-0.454,-0.44775,0.35875,0.47875,-0.18875
1.04925,-0.44175,-0.372,0.33425,0.6115,-0.2245
1.01325,-0.321,-0.3655,0.29775,0.87375,-0.4345
1.035,-0.03875,-0.5085,0.08450001,2.74975,-1.876
1.09,0.06925,-0.5625,0.18075,3.808,-2.383
1.0435,0.13475,-0.41725,0.3515,4.1185,-2.53225
0.9875001,0.1455,-0.2535,0.35925,3.53975,-3.18625
1.05775,0.19425,-0.10225,-0.1195,2.21575,-5.75475
1.12725,0.19525,-0.239,-1.28175,1.565,-6.02975
1.1995,0.16775,-0.45775,-1.28175,1.565,-6.02975
1.201,0.139,-0.5195,-1.28175,1.565,-6.02975
1.1645,0.123,-0.48025,-1.28175,1.565,-6.02975
1.01625,0.09200001,-0.46125,-5.16025,-2.62325,-4.7605
0.9365001,0.08675,-0.47075,-5.16025,-2.62325,-4.7605
0.9037501,0.06725001,-0.50625,-5.3775,-6.6645,-2.458
0.899,-0.0525,-0.3955,-7.35525,-4.88175,0.05625
0.8667501,-0.10325,-0.30025,-6.13825,-2.83725,0.75125
0.8765001,-0.0815,-0.25375,-3.98575,-2.15275,0.2295
1.0375,0.05375,-0.341,-1.017,-1.21225,0.78525
1.16725,0.09825,-0.40425,1.29325,0.23075,0.296
1.248,0.1565,-0.36175,1.2285,-0.05625,0.40575
1.2935,0.1805,-0.29775,1.1,-0.42075,0.28575
1.56075,0.0355,-0.203,1.31275,-0.5855,-0.235
2.23375,-0.58075,-0.95,1.35725,-0.628,-0.26325
3.2495,-1.68775,-2.41325,1.34125,-0.5872501,-0.1845
4.55725,-0.9777501,-4.4815,1.125,-0.436,0.00125
4.791,-0.09450001,-6.1875,0.9990001,-0.371,0.07575
0.46975,0.38925,-5.874,0.8117501,-0.40375,0.1095
-2.3755,0.38175,-4.71175,0.78075,-0.46725,0.14525
-4.52525,0.508,-2.78925,0.7830001,-0.4785,0.15675
-5.01425,0.6425,-0.92975,0.8807501,-0.5115,0.15275
-5.01225,0.6715,2.2055,0.914,-0.4235,0.01225
-4.774,0.5345,3.486,0.92575,-0.35875,-0.064
-3.069,-0.27775,2.658,1.01675,-0.26075,-0.127
-2.0895,-0.6275001,1.45125,1.044,-0.2295,-0.1315
-1.02625,-0.6985,0.36775,1.0405,-0.21625,-0.12725
-0.247,-0.61725,-0.30475,1.02625,-0.24675,-0.1715
0.76525,-0.33225,-0.715,1.059,-0.275,-0.22375
1.18225,-0.2305,-0.8655,1.059,-0.275,-0.22375
1.40375,-0.1395,-0.9670001,1.07725,-0.23325,-0.227
1.638,0.30975,-1.19175,0.997,-0.093,-0.16325
1.68025,0.48375,-1.0205,0.93475,-0.0475,-0.1145
1.56925,0.34525,-0.7175,0.8980001,-0.06175,-0.07625
1.56925,0.34525,-0.7175,0.8980001,-0.06175,-0.07625
1.47875,0.03025,-0.29825,0.8980001,-0.06175,-0.07625
1.33175,-0.28075,-0.2465,0.8980001,-0.06175,-0.07625
1.43175,0.1635,-0.51825,1,-0.1505,-0.164
1.3755,0.10175,-0.29025,1.0115,-0.12325,-0.147
1.32425,-0.16875,-0.35225,1.05925,-0.0195,-0.25025
1.25975,-0.115,-0.451,1.05925,-0.0195,-0.25025
1.2135,-0.00775,-0.4295,1.05925,-0.0195,-0.25025
1.14625,0.08350001,-0.437,1.05925,-0.0195,-0.25025
0.9,0.0385,-0.2545,1.092,0.02625,-0.384
0.87725,-0.03275,-0.27475,1.03475,0.09025001,-0.3525
0.887,-0.1585,-0.4365,0.95125,0.357,-0.4875
1.4105,0.33425,-0.77325,0.83775,0.283,-0.399
3.41075,0.07225,-1.59125,0.7970001,0.244,-0.3465
0.2035,-0.35175,-1.57325,0.74575,0.23275,-0.3145
0.92375,0.05275,-0.31575,0.697,0.09900001,-0.545
0.7075,0.209,-0.4365,0.6525,0.06025,-0.521
0.8010001,0.141,-0.37175,0.5930001,0.04675,-0.523
0.936,-0.025,-0.6135001,0.499,0.1,-0.604
0.9345,-0.13275,-0.70175,1.01375,0.1,-0.95025
0.8815001,-0.2625,-0.49725,0.72,0.1835,-1.1825
0.8897501,-0.2815,-0.41975,0.77675,0.47025,-1.001
0.9085,-0.3105,-0.3775,0.5735,0.59575,-0.71725
0.9432501,-0.378,-0.40725,0.5675001,0.6265,-0.43975
0.93125,-0.3865,-0.40775,0.75475,0.5265,-0.65275
0.9095001,-0.36375,-0.37875,0.8045,0.47425,-0.7352501
0.9,-0.33475,-0.38025,0.75725,0.33525,-0.52425
0.91675,-0.27675,-0.415,0.779,0.27525,-0.47975
0.91425,-0.23175,-0.42025,0.82375,0.24575,-0.49125
0.91475,-0.196,-0.4215,0.846,0.2495,-0.50275
0.9127501,-0.16725,-0.4295,0.846,0.2495,-0.50275
0.929,-0.17775,-0.47875,0.846,0.2495,-0.50275
0.92475,-0.16975,-0.47,0.83525,0.2725,-0.489
0.9307501,-0.15675,-0.469,0.8027501,0.33225,-0.5025
0.9275001,-0.144,-0.44075,0.7925,0.342,-0.5132501
0.9285001,-0.1295,-0.42225,0.7862501,0.33625,-0.528
0.93025,-0.11975,-0.404,0.794,0.297,-0.54975
0.9365001,-0.101,-0.40475,0.7927501,0.2835,-0.54875
0.93475,-0.09950001,-0.43675,0.8055,0.3165,-0.5155
0.9590001,-0.136,-0.52275,0.804,0.3205,-0.51175
0.9472501,-0.16625,-0.5190001,0.8027501,0.329,-0.508
0.8905001,-0.136,-0.414,0.81475,0.34775,-0.5477501
0.9020001,-0.1325,-0.40475,0.81275,0.34775,-0.5470001
0.9227501,-0.13725,-0.42175,0.8050001,0.3475,-0.536
0.9480001,-0.1565,-0.46125,0.7952501,0.34125,-0.515
0.936,-0.1655,-0.45125,0.8050001,0.31875,-0.5045
0.9217501,-0.14375,-0.4155,0.81125,0.30325,-0.50775
0.9205,-0.12925,-0.40575,0.81925,0.2875,-0.52425
0.9367501,-0.1165,-0.42775,0.8195,0.26925,-0.52525
0.9455,-0.12475,-0.46225,0.81725,0.26875,-0.52075
0.93475,-0.12575,-0.467,0.8135,0.26725,-0.5155
0.93475,-0.13725,-0.47475,0.8205,0.26775,-0.52275
0.9152501,-0.153,-0.43675,0.82375,0.27525,-0.5245
0.92225,-0.16075,-0.435,0.8275,0.28425,-0.5225
0.9285001,-0.16875,-0.438,0.816,0.28575,-0.513
0.9355,-0.16275,-0.44325,0.81625,0.28525,-0.52175
0.93475,-0.1425,-0.449,0.8185,0.293,-0.522
0.93125,-0.139,-0.43975,0.8175001,0.289,-0.5135
0.93525,-0.13725,-0.436,0.816,0.2775,-0.51275
0.9395,-0.13875,-0.43525,0.8185,0.26875,-0.515
0.929,-0.13875,-0.4365,0.8272501,0.262,-0.5235
0.929,-0.13875,-0.4365,0.8280001,0.2705,-0.522
0.92875,-0.1555,-0.438,0.8247501,0.29125,-0.5132501
0.9310001,-0.1895,-0.4505,0.81975,0.3415,-0.50525
0.92825,-0.19525,-0.4475,0.80975,0.35075,-0.502
0.92325,-0.18725,-0.431,0.8050001,0.3475,-0.5055
0.93275,-0.164,-0.41775,0.8135,0.31725,-0.5285
0.93975,-0.158,-0.425,0.81625,0.3015,-0.52175
0.9425001,-0.1505,-0.42675,0.816,0.28775,-0.512
0.9405,-0.13875,-0.42075,0.826,0.27525,-0.5065
0.9355,-0.1365,-0.4295,0.8232501,0.2785,-0.50225
0.93225,-0.1625,-0.458,0.8247501,0.284,-0.517
0.92325,-0.1665,-0.44375,0.82425,0.28625,-0.5272501
0.9192501,-0.1715,-0.43825,0.8232501,0.291,-0.53475
0.92375,-0.17275,-0.43425,0.8207501,0.29975,-0.52425
0.9365001,-0.1715,-0.435,0.8100001,0.3065,-0.504
0.9407501,-0.16925,-0.43375,0.81775,0.3055,-0.50575
0.938,-0.1625,-0.4265,0.8225001,0.3,-0.511
0.93475,-0.152,-0.43275,0.8235,0.28475,-0.50625
0.934,-0.15075,-0.43275,0.8235,0.284,-0.50625
0.9355,-0.1575,-0.4365,0.823,0.28925,-0.514
0.9332501,-0.1615,-0.43575,0.827,0.3075,-0.51225
0.9315,-0.1705,-0.44575,0.8155,0.31325,-0.51125
0.9202501,-0.16775,-0.421,0.81625,0.3125,-0.5165
0.92475,-0.169,-0.422,0.8215001,0.301,-0.514
0.9332501,-0.17275,-0.43525,0.8225001,0.29375,-0.5065
0.938,-0.17075,-0.4405,0.82025,0.28925,-0.505
0.9335001,-0.1585,-0.42575,0.8257501,0.2905,-0.512
0.9355,-0.15925,-0.4335,0.82875,0.2875,-0.511
0.93275,-0.15875,-0.4365,0.82425,0.29175,-0.50575
0.933,-0.15575,-0.4305,0.82275,0.299,-0.50775
0.9332501,-0.1575,-0.42525,0.82275,0.31,-0.5085
0.9332501,-0.1575,-0.42525,0.82275,0.31,-0.5085
0.9335001,-0.15725,-0.4315,0.8225001,0.31175,-0.50875
0.927,-0.16975,-0.43325,0.8190001,0.31025,-0.50875
0.9245,-0.171,-0.42925,0.8182501,0.3025,-0.5125
0.9350001,-0.17525,-0.43875,0.82675,0.28175,-0.51475
0.9345,-0.16925,-0.42775,0.8240001,0.27875,-0.50475
0.9355,-0.15825,-0.42225,0.8240001,0.2815,-0.508
0.9365001,-0.1535,-0.43025,0.82525,0.30575,-0.5055
0.9365001,-0.14975,-0.4325,0.8225001,0.317,-0.49875
0.93525,-0.14475,-0.43425,0.82525,0.3195,-0.50775
0.93125,-0.14225,-0.4255,0.8240001,0.31575,-0.50775
0.93225,-0.1455,-0.43325,0.8200001,0.31325,-0.50525
0.93625,-0.15175,-0.44475,0.8222501,0.3005,-0.5065
0.929,-0.169,-0.4275,0.82675,0.29725,-0.5075001
0.9295,-0.1725,-0.433,0.8255,0.29425,-0.503
0.9325001,-0.1755,-0.434,0.8232501,0.29775,-0.50325
0.93475,-0.16425,-0.4235,0.822,0.29775,-0.50075
0.9355,-0.15775,-0.425,0.8232501,0.2985,-0.497
0.93725,-0.1535,-0.4375,0.8207501,0.29875,-0.49325
0.93225,-0.15125,-0.43775,0.8200001,0.30425,-0.49875
0.9382501,-0.15825,-0.44175,0.8222501,0.3105,-0.5035
0.9382501,-0.1675,-0.4425,0.8225001,0.3175,-0.50775
0.9225,-0.1655,-0.41075,0.81925,0.3355,-0.5115
0.92575,-0.16775,-0.4145,0.814,0.34025,-0.5065
0.93125,-0.1695,-0.4285,0.8142501,0.34025,-0.5035
0.93725,-0.16525,-0.441,0.8095,0.338,-0.4935
0.9355,-0.16125,-0.44,0.8100001,0.33775,-0.49075
0.93475,-0.15725,-0.43125,0.813,0.33475,-0.4955
