2,Alice,15_25_28_2021_02_19,50,300,0
1.04925,0.03425,-0.201,1.026,0.027,0.1765
1.074,0.07075001,-0.1965,1.07975,-0.04075,0.2405
1.071,0.07775,-0.18275,1.0705,-0.02175,0.229
1.0605,0.09950001,-0.15075,1.03125,-0.01925,0.2395
1.04975,0.0885,-0.13225,0.99725,-0.015,0.2395
1.039,0.082,-0.12075,0.9810001,-0.03625,0.21375
1.04925,0.0755,-0.1105,0.97075,-0.014,0.1955
1.06625,0.06675,-0.089,1.006,-0.059,0.18
1.126,0.16625,-0.09900001,1.02275,-0.14725,0.2055
1.187,0.29975,-0.263,0.9787501,-0.1415,0.2395
0.98375,0.09325001,-0.2525,0.9835001,-0.0455,0.21175
1.007,0.1575,-0.301,1.03,0.0355,0.2025
1.00425,0.038,-0.10475,1.0395,0.00475,0.2465
1.0135,-0.05,-0.23175,1.04325,-0.023,0.23725
1.0505,0.018,-0.242,1.04125,-0.02875,0.23175
1.07925,0.094,-0.1745,1.02025,-0.02475,0.21925
0.998,0.27275,-0.083,0.9712501,0.00575,0.20575
0.9737501,-0.02725,-0.1655,0.9902501,-0.00975,0.17225
1.02975,0.041,-0.164,0.94025,-0.07,0.15675
1.0495,0.16075,-0.15275,1.005,-0.12875,0.138
1.05375,0.13975,-0.14075,1.0225,-0.06175,0.139
1.05975,0.12,-0.09075,1.05925,0.00025,0.2165
1.06075,0.11325,-0.07075001,1.077,-0.04925,0.24475
1.0685,0.1035,-0.06550001,1.03925,-0.06775001,0.263
1.05425,0.1,-0.09675001,1.01425,-0.059,0.27475
1.03775,0.10325,-0.137,0.9815,-0.063,0.2905
1.04725,0.0665,-0.1645,0.96975,-0.064,0.2835
1.08975,0.028,-0.182,0.95125,-0.05325,0.20175
1.12175,0.242,-0.463,0.975,-0.05525,0.1595
0.93525,0.03675,-0.0465,1.026,-0.09125,0.22775
0.9960001,-0.0355,-0.002,1.02425,-0.05925,0.20675
0.9622501,0.08000001,-0.34275,1.01625,-0.0015,0.19825
1.0005,0.006,-0.25175,1.00925,0.01475,0.16225
1.05125,-0.031,-0.238,0.9902501,-0.05475,0.22925
1.06825,0.0005,-0.21725,1.068,-0.07125001,0.20125
1.1345,0.08875,-0.087,1.0355,-0.09775001,0.237
1.06525,0.489,0.05025,0.9382501,-0.03625,0.21975
1.054,0.0265,-0.049,0.9720001,-0.05775,0.2065
1.0825,0.0935,-0.121,1.03125,-0.18825,0.28175
1.08175,0.10775,-0.08775,1.0215,-0.15675,0.3945
1.064,0.08125,-0.11475,0.93025,0.06525,0.39375
1.08175,0.0745,-0.1235,0.80375,0.03625,-0.09225
1.07175,0.06525,-0.14275,1.01675,-0.0505,0.21125
1.063,-0.006,-0.1475,1.05025,-0.041,0.2565
1.032,-0.0045,-0.16875,1.0415,-0.04875,0.29
1.06275,0.117,-0.1595,0.96675,-0.1235,0.24975
0.9635,0.09475,-0.11275,0.92875,-0.114,0.22
0.99525,0.08575001,-0.218,0.93875,-0.01775,0.1
1.0095,0.10775,-0.20425,0.9080001,0.0105,0.12425
1.00825,-0.00325,-0.24,1.10975,-0.1475,0.2475
1.024,-0.0255,-0.23775,1.145,-0.251,0.477
1.08725,0.267,-0.089,1.0285,-0.02175,0.19975
0.88275,0.151,-0.11375,1.07475,-0.054,0.1885
1.14225,-0.01025,-0.134,1.13525,-0.019,0.2035
1.0805,0.06525,-0.1435,1.07675,0.051,0.09
1.086,-0.03925,-0.15975,1.05925,-0.0745,0.1035
1.1035,-0.014,-0.141,1.0705,-0.13375,0.2155
1.07575,0.0265,-0.15825,1.07875,-0.09875,0.317
1.067,-0.0085,-0.14475,1.04925,-0.0485,0.61075
1.02825,-0.0665,-0.16025,0.88125,0.19975,0.24025
0.95925,0.0325,-0.198,0.9405,-0.1355,-0.16475
1.021,0.0555,-0.2285,1.02225,-0.04775,0.28325
1.00725,0.03425,-0.262,0.97475,-0.08750001,0.028
0.9295,-0.071,-0.24925,0.9802501,-0.0675,0.02825
0.96425,0.0905,-0.235,1.00025,-0.05725,0.057
1.0595,0.15025,-0.3675,1.00175,-0.032,0.04425
1.008,0.03025,-0.26225,1.0075,0.019,0.03775
0.99475,-0.01525,-0.25975,1.0125,0.06500001,0.08525001
1.01075,0.02325,-0.2335,1.0905,-0.0405,0.20575
1.035,0.04875,-0.255,1.0795,-0.09850001,0.09100001
1.033,-0.03975,-0.269,1.081,-0.14625,0.13375
1.0735,0.0205,-0.1865,0.9505001,-0.32525,0.10375
1.081,0.16175,-0.09850001,1.03275,-0.14025,0.06475
0.73225,-0.02875,-0.08000001,1.07725,-0.0065,-0.04025
1.22075,-0.06325001,-0.1765,1.058,0.046,-0.06775001
1.1275,0.058,-0.164,1.1025,-0.147,0.1115
1.0835,-0.06925,-0.1545,1.17275,-0.15425,0.17525
1.02975,-0.062,-0.39525,1.14175,-0.0615,0.196
0.9450001,-0.06825,-0.179,0.7600001,0.5735,0.20725
1.07975,-0.00575,-0.21525,0.77025,-0.27775,-0.54225
1.0185,-0.03375,-0.1825,1.032,-0.1035,0.2515
1.0285,-0.0335,-0.16625,0.9485,-0.11175,-0.048
1.05125,-0.013,0.02425,0.9395,-0.14075,-0.01925
1.0245,0.05,-0.308,0.9580001,-0.19425,0.02675
1.008,-0.01525,-0.20875,0.9392501,-0.1955,-0.03475
1.05125,0.04875,-0.1885,0.94125,-0.09425,-0.07825001
1.027,-0.0215,-0.2485,1.00975,0.15125,-0.022
1.02525,-0.1215,-0.34425,1.14575,0.08225001,0.107
1.036,-0.07025,-0.2525,1.1885,-0.11575,0.32925
0.99475,0.31675,-0.178,1.1885,-0.11575,0.32925
1.05975,0.001,-0.242,1.21725,-0.035,0.004
1.174,0.0445,-0.222,1.19025,0.0645,-0.03475
0.9447501,-0.178,-0.057,1.094,0.01875,0.1035
0.98075,-0.08225001,-0.00675,1.071,-0.07775,0.1935
1.1165,-0.029,-0.17,0.99725,-0.04275,0.1325
1.0825,-0.045,-0.17,0.95275,-0.0125,0.052
1.03925,-0.10825,-0.1385,0.8935,-0.27,-0.2775
1.049,-0.06825,-0.12275,1.005,-0.1635,0.01025
1.086,0.01125,-0.08625001,1.01275,-0.09200001,0.169
0.9760001,-0.0465,-0.2445,0.9917501,-0.10925,0.128
1.0275,-0.01475,-0.10425,1.0035,-0.1385,0.08750001
1.032,-0.021,-0.187,0.97075,-0.07175,0.01025
1.024,-0.11675,-0.316,0.9680001,0.09925,-0.12025
1.072,-0.028,-0.17275,1.034,0.059,0.04275
0.98125,0.3055,-0.19125,1.06525,-0.07775,0.41275
1.19875,0.07925,-0.3185,1.0395,-0.09975,-0.03025
0.92375,-0.1585,-0.09475,1.11175,-0.0085,-0.14875
1.0275,-0.13125,-0.17225,1.14175,0.018,-0.108
1.0765,-0.08025,-0.27175,1.13725,0.08125,-0.018
1.06275,-0.03525,-0.253,0.9995,0.02275,0.048
1.10325,-0.0635,-0.24425,0.9177501,0.08825,0.02725
1.073,-0.11225,-0.1765,0.96575,0.1055,0.183
1.39075,0.113,-0.063,0.9957501,0.07675,0.169
0.72925,-0.236,0.04225,0.9077501,0.06500001,-0.08175001
1.0975,0.001,-0.2925,1.00825,0.02725,0.09900001
1.03475,-0.06975,-0.094,0.961,0.096,0.01675
1.002,-0.086,-0.19925,1.01375,0.03975,0.0005
1.00675,-0.121,-0.253,1.0335,-0.02,-0.02775
1.05475,-0.026,-0.1725,1.014,-0.03625,-0.07775
1.12775,0.44675,-0.251,0.9955,0.01225,-0.18325
1.00525,-0.18125,-0.264,0.94275,-0.127,-0.05075
1.11525,-0.09275001,-0.36025,1.211,-0.13075,-0.093
1.088,-0.06825,-0.3895,1.11875,-0.011,-0.09125
1.052,-0.13825,-0.32175,0.9860001,0.0475,-0.322
0.9565001,-0.25725,0.15725,0.9702501,0.1265,0.19625
1.1365,0.01425,-0.26775,1.095,-0.0615,0.00625
1.0885,-0.07275,-0.177,0.73075,0.1245,0.02625
1.51875,0.232,-0.52575,1.09525,0.009000001,0.0375
0.6662501,-0.24375,0.223,1.05,-0.0165,0.14325
1.05275,-0.09575,-0.23275,1.03125,-0.00575,0.236
0.95775,-0.07825001,-0.1355,0.87125,0.11575,0.08375
1.01,-0.12625,-0.06625,1.005,0.0585,0.1885
0.44825,-0.47025,0.09375001,0.94525,0.04625,-0.04025
1.30475,-0.025,-0.11125,0.94525,0.04625,-0.04025
1.1215,0.09125,-0.27725,0.98575,0.02575,-0.17125
0.9622501,-0.227,-0.36825,0.994,-0.04275,-0.21225
1.07375,-0.01675,-0.28275,0.97975,-0.05575,-0.22525
1.057,-0.05175,-0.23225,0.9737501,-0.0465,-0.234
1.01875,-0.08075,-0.185,1.00475,0.01225,-0.22725
1.11875,-0.10475,-0.19625,1.03575,-0.019,-0.1795
1.113,-0.07475001,-0.13425,1.0385,-0.00575,0.10675
1.02125,-0.16925,0.05175,0.3945,0.3695,-0.55825
0.95025,-0.178,-0.029,1.5665,-0.54425,-0.20075
1.23325,0.07125001,-0.237,1.0485,-0.02075,0.28675
0.9395,-0.24925,-0.05675,0.9770001,-0.03175,-0.1185
1.0225,-0.13025,-0.08000001,0.9965001,-0.00925,-0.0155
1.06575,-0.06625,-0.216,1.0145,-0.01975,-0.009000001
0.97425,-0.09825,-0.06225,1.0165,-0.0245,0.003
1.011,-0.1235,-0.1925,1.00775,-0.0045,0.00325
0.814,-0.039,-0.23675,1.0435,-0.154,0.0935
1.10475,-0.2205,-0.07600001,1.03325,-0.15175,-0.006
0.9855,-0.08575001,-0.38475,1.129,-0.123,-0.0755
1.0625,-0.055,-0.2005,1.01425,-0.03025,-0.26125
1.029,-0.0755,-0.1885,1.0865,0.017,0.09025001
1.106,0.04275,-0.03225,1.0805,-0.001,-0.007
1.003,-0.122,-0.2145,0.8485,0.20225,0.042
1.0185,-0.0965,-0.2695,1.08575,0.0285,-0.004
1.3305,-0.12625,-0.48175,1.065,0.00925,0.02075
0.563,-0.39625,0.172,1.04725,0.0225,0.00575
