2,Bad,19_38_06_2021_02_19,50,300,0
0.8742501,0.6835001,-0.7302501,0.78725,-0.77575,-0.95175
1.05275,0.58275,-0.63225,1.04025,-0.8462501,-1.2945
0.8502501,0.51775,-0.472,1.447,-1.1655,-1.75425
0.8142501,0.469,-0.29825,1.321,-1.216,-1.5475
0.7435001,0.4635,-0.342,1.0415,-1.17175,-1.3345
0.814,0.41225,-0.226,0.80825,-1.109,-1.29425
0.61,0.4385,-0.44325,0.7130001,-0.60325,-1.59
0.655,0.3505,-0.4565,0.63425,-0.328,-1.58325
1.02625,0.30775,-0.161,0.61825,0.01325,-1.7185
0.8537501,0.308,-0.22525,0.6395,0.0615,-1.77675
0.82875,0.33625,-0.42525,0.696,0.1205,-1.923
0.88375,0.27775,-0.5085,0.6065,0.304,-1.90025
0.95425,0.2975,-0.60275,0.456,0.2995,-1.77725
1.098,0.2395,-0.5985,0.325,0.2895,-1.60575
0.8872501,0.40825,-0.82125,0.28425,0.36875,-1.441
1.182,0.1485,-0.585,0.25975,0.473,-1.36025
1.11375,0.02125,-0.48225,0.26,0.5665,-1.34825
0.7515,0.3805,-0.4295,0.22225,0.69375,-1.283
0.55,0.2565,-0.05675,0.22225,0.69375,-1.283
0.55,0.2565,-0.05675,0.22225,0.69375,-1.283
0.7442501,-0.04725,-0.21575,0.15175,0.76275,-1.09225
0.6,0.101,-0.40775,0.06325001,0.8405001,-0.8947501
0.6745,0.07125001,-0.3005,0.03075,0.8937501,-0.71675
0.9855,0.0535,-0.48,0.00425,0.95425,-0.561
1.08575,-0.118,-0.60975,0.0415,0.9902501,-0.57725
1.086,0.05575,-0.54325,0.06325001,1.04525,-0.43825
0.8537501,0.07025,-0.36725,0.39375,0.7072501,-0.201
0.862,0.1195,-0.357,0.54475,0.65325,-0.222
0.9342501,0.07575,-0.40175,0.694,0.65125,-0.268
1.20375,0.1025,-0.5930001,0.8365,0.6795,-0.19775
1.12675,0.08125,-0.6357501,0.8895,0.6160001,-0.2085
0.895,0.07125001,-0.5330001,0.8895,0.6160001,-0.2085
0.73825,0.20925,-0.404,1.06625,0.42675,-0.25425
0.7507501,0.23275,-0.37725,1.13,0.34375,-0.279
0.827,0.32475,-0.491,1.1515,0.32675,-0.308
1.052,0.2675,-0.67225,1.13225,0.337,-0.30075
0.9400001,0.24775,-0.614,1.06425,0.294,-0.24525
0.8537501,0.25975,-0.53975,1.05525,0.24775,-0.237
0.7935001,0.33575,-0.504,1.05375,0.226,-0.2565
0.80375,0.3575,-0.46925,0.98825,0.18975,-0.15525
0.7887501,0.33475,-0.474,0.9852501,0.1955,-0.13525
0.7305,0.317,-0.48375,1.0935,0.17025,-0.17125
0.711,0.2755,-0.51475,1.15875,0.15125,-0.1715
0.72175,0.356,-0.5735,1.24825,0.143,-0.11525
0.817,0.43675,-0.62575,1.498,0.089,-0.06625
1.02425,0.49325,-0.6585,1.6875,0.07250001,-0.134
0.8565,0.3945,-0.59375,1.9355,0.11,-0.12175
0.73075,0.4665,-0.5365,2.70975,0.134,0.01425
0.71,0.47425,-0.52,3.11925,0.09,-0.186
0.6810001,0.48375,-0.545,3.441,0.126,-0.661
0.6760001,0.50625,-0.6105,3.441,0.126,-0.661
0.70675,0.5015,-0.6957501,3.51,0.38275,-1.15775
0.73425,0.42325,-0.67675,3.424,0.776,-1.4075
0.758,0.36925,-0.64275,2.8025,1.106,-1.761
0.7532501,0.3995,-0.5845,2.13575,0.92225,-1.79975
0.7455,0.4225,-0.55775,1.36225,0.5470001,-1.89825
0.70625,0.502,-0.52875,-0.01125,-0.54975,-1.875
0.69175,0.52275,-0.529,-1.1065,-0.788,-0.9507501
0.69475,0.555,-0.54625,-1.37625,-0.5515,-0.457
0.68625,0.62125,-0.56725,-1.557,-0.16175,0.20125
0.64875,0.592,-0.5420001,-1.63,0.05625,0.45875
0.64875,0.56225,-0.538,-1.73,0.272,0.6705
0.671,0.5675001,-0.5795,-1.7425,0.43075,1.03425
0.66025,0.52925,-0.5732501,-1.68725,0.4205,1.05125
0.6375,0.52375,-0.59925,-1.576,0.391,1.027
0.5987501,0.5085,-0.5847501,-1.444,0.3695,0.8840001
0.66675,0.56925,-0.553,-1.08775,0.297,0.468
0.6752501,0.6025,-0.5575,-0.8915001,0.2465,0.26075
0.65425,0.6045001,-0.589,-0.4555,0.07875001,-0.1075
0.6395,0.55,-0.66925,-0.2375,0.03825,-0.2805
0.62025,0.499,-0.68325,-0.00775,0.067,-0.49675
0.63275,0.52825,-0.7065001,0.4115,0.18025,-0.794
0.6195,0.51625,-0.702,0.62325,0.15075,-0.7885
0.59725,0.488,-0.70875,0.83125,0.138,-0.8280001
0.5757501,0.432,-0.76425,1.067,0.276,-0.9255
0.5825,0.31975,-0.7675,1.0965,0.34125,-1.02475
0.60475,0.28025,-0.8182501,1.216,0.2985,-0.93475
0.604,0.3445,-0.8042501,1.37425,0.071,-0.743
0.60825,0.377,-0.77125,1.20125,0.03375,-0.75225
0.60475,0.39,-0.754,1.23,0.01325,-1.0175
0.599,0.4105,-0.74975,1.57025,-0.02575,-1.23875
0.598,0.41375,-0.75475,1.57025,-0.02575,-1.23875
0.60325,0.411,-0.7582501,1.57025,-0.02575,-1.23875
0.603,0.40275,-0.75525,1.689,-0.318,-1.101
0.59725,0.41375,-0.75275,1.614,-0.401,-1.1765
0.5925,0.3985,-0.75125,1.54475,-0.3725,-1.29725
0.59225,0.39475,-0.76675,1.65175,-0.5285,-1.0215
0.548,0.3525,-0.8095,1.653,-0.531,-0.822
0.5295,0.3565,-0.84075,1.678,-0.479,-0.7730001
0.5255,0.36025,-0.84725,1.63875,-0.11125,-0.70025
0.54975,0.35075,-0.8315001,1.282,0.1725,-0.52075
0.56825,0.3465,-0.8132501,1.23975,0.06,-0.48925
0.58625,0.3645,-0.78525,1.2245,-0.11925,-0.52975
0.6075,0.3805,-0.75725,1.14375,-0.26175,-0.62025
0.61575,0.3775,-0.7595,1.0915,-0.187,-0.59425
0.6152501,0.3945,-0.74625,0.95525,-0.0495,-0.47875
0.6065,0.3915,-0.74975,0.872,-0.00725,-0.40625
0.59425,0.38375,-0.763,0.802,0.01075,-0.363
0.58175,0.36975,-0.78225,0.68225,0.016,-0.347
0.5782501,0.378,-0.78175,0.63425,0.00575,-0.33725
0.58225,0.38975,-0.777,0.578,-0.00825,-0.33525
0.59,0.38575,-0.775,0.508,-0.06325001,-0.3245
0.59075,0.368,-0.7830001,0.5105,-0.09,-0.29825
0.6020001,0.33175,-0.78325,0.5305001,-0.10075,-0.30075
0.62075,0.368,-0.7585,0.597,-0.0555,-0.36475
0.61825,0.368,-0.74525,0.6472501,-0.02775,-0.37675
0.60625,0.35225,-0.7605,0.7485,-0.02,-0.39425
0.57275,0.34025,-0.7925,0.88425,-0.027,-0.4045
0.56075,0.32775,-0.8345,1.0795,-0.1595,-0.40475
0.5642501,0.31025,-0.8372501,1.1375,-0.22675,-0.45275
0.56825,0.303,-0.83175,1.238,-0.18925,-0.63725
0.5455,0.3225,-0.83325,1.20625,-0.113,-0.67425
0.55425,0.33725,-0.82625,1.151,-0.04875,-0.61775
0.58,0.33575,-0.81625,1.0055,0.14025,-0.58025
0.63875,0.31875,-0.7780001,0.92725,0.29025,-0.6390001
0.6535,0.32225,-0.75775,0.88625,0.45775,-0.64425
0.62375,0.3325,-0.747,0.7535,0.9760001,-0.4295
0.62325,0.3505,-0.76675,0.688,1.2405,-0.448
0.613,0.35975,-0.775,0.6435,1.50575,-0.496
0.624,0.3985,-0.7640001,0.25675,2.58325,-0.94175
0.6315,0.402,-0.7385001,-0.1265,3.7905,-0.9450001
0.6332501,0.4175,-0.7045,-0.4205,4.71225,-0.7675
0.6357501,0.41975,-0.6725,-0.87375,4.67625,-0.7812501
0.6407501,0.4345,-0.69175,-1.402,3.1635,-1.71225
0.6350001,0.41625,-0.7377501,-0.9547501,2.3785,-2.48825
0.62825,0.38775,-0.7877501,0.529,-0.31075,-4.2005
0.58325,0.32525,-0.77825,0.9295,-1.3645,-4.43825
0.57975,0.351,-0.7495,1.74875,-1.8505,-4.55875
0.5987501,0.4,-0.748,3.16,-2.63,-3.854
0.6242501,0.404,-0.767,2.77925,-2.971,-2.859
0.623,0.39775,-0.78975,2.117,-2.87425,-1.77075
0.5905001,0.30375,-0.8100001,1.178,-1.43975,-0.2255
0.57725,0.2635,-0.8290001,0.90825,-0.9945,0.08750001
0.58375,0.241,-0.8347501,0.766,-0.8430001,0.27025
0.59375,0.24875,-0.7835,0.703,-0.76775,0.37625
0.597,0.28125,-0.786,0.712,-0.66725,0.3425
0.62075,0.2985,-0.8027501,0.79875,-0.549,0.23025
0.627,0.3425,-0.8055,0.79875,-0.549,0.23025
0.63025,0.423,-0.7045,0.79875,-0.549,0.23025
0.624,0.462,-0.6405,0.946,-0.406,0.13675
0.61,0.521,-0.60225,1.07975,-0.05125,-0.02775
0.551,0.6365,-0.57225,1.07,0.01025,-0.08000001
0.5285,0.724,-0.5757501,1.07725,0.02625,-0.156
0.53175,0.77325,-0.5465,1.20925,0.145,-0.35825
0.53425,0.789,-0.4635,1.22425,0.26425,-0.4425
0.55675,0.7725,-0.46025,1.15375,0.3085,-0.54875
0.537,0.8190001,-0.3765,1.13275,0.6127501,-0.6005
0.5495,0.85825,-0.314,1.0435,0.69525,-0.58325
0.5617501,0.9037501,-0.30025,0.951,0.65275,-0.53825
0.5325,0.85425,-0.319,0.86,0.6275001,-0.47475
0.50775,0.84475,-0.308,0.79625,0.5745,-0.4225
0.516,0.9110001,-0.26325,0.76875,0.5617501,-0.43975
0.46975,0.93025,-0.1205,0.8265001,0.536,-0.53
0.44125,0.92125,-0.1075,0.8290001,0.57375,-0.54975
0.40875,0.90825,-0.1535,0.79975,0.57925,-0.49225
0.434,0.8935,-0.18875,0.7277501,0.5625,-0.427
0.45725,0.8565,-0.2745,0.56725,0.4645,-0.24025
0.4515,0.84525,-0.378,0.543,0.438,-0.15225
0.6095001,0.81625,-0.415,0.62875,0.3935,-0.414
0.6075,0.85325,-0.5075001,0.761,0.4095,-0.7032501
0.5872501,0.75125,-0.5235,0.803,0.4305,-0.77125
0.6,0.69275,-0.512,0.81275,0.434,-0.66575
0.53575,0.626,-0.5355,0.8107501,0.3835,-0.576
0.54025,0.60025,-0.6045001,0.7325,0.2865,-0.5045
0.61375,0.4365,-0.67375,0.62475,0.1215,-0.53325
0.6285,0.3765,-0.703,0.603,0.06325001,-0.64275
0.613,0.3705,-0.7105001,0.62975,0.05475,-0.72175
0.595,0.384,-0.7065001,0.475,0.0795,-0.52975
0.59075,0.44475,-0.73075,0.448,0.03,-0.529
0.58175,0.4535,-0.7460001,2.7465,-0.878,-1.29275
0.57175,0.42425,-0.7212501,0.422,0.02075,-1.807
0.5725001,0.38325,-0.733,0.86825,0.21,-1.2335
0.5617501,0.39425,-0.7815,0.7262501,0.19125,-0.92225
0.58925,0.4545,-0.8125001,0.7262501,0.19125,-0.92225
0.58525,0.467,-0.8225001,0.569,0.0635,-0.64125
0.5555,0.4455,-0.8232501,0.5515,-0.1435,-0.55575
0.53375,0.368,-0.825,0.59325,-0.23575,-0.6070001
0.5272501,0.348,-0.81025,0.744,-0.21675,-0.73325
0.5265,0.3615,-0.816,0.7555,-0.203,-0.7295001
0.511,0.35225,-0.8185,0.7500001,-0.22125,-0.6892501
0.5345,0.2845,-0.7805001,0.725,-0.2505,-0.6390001
0.5265,0.2985,-0.83575,0.72825,-0.2265,-0.6275001
0.55775,0.30075,-0.8732501,0.7325,-0.19,-0.61125
0.528,0.32,-0.899,0.72975,-0.17575,-0.63925
0.51675,0.41025,-0.94125,0.74225,-0.15525,-0.67975
0.527,0.29375,-0.79725,0.7410001,-0.12375,-0.7155001
0.54975,0.24225,-0.84275,0.733,-0.09100001,-0.693
0.5445001,0.34875,-0.9162501,0.7305,-0.08475,-0.6842501
0.5445001,0.35125,-0.882,0.754,-0.09725001,-0.72075
0.503,0.42725,-0.8700001,0.7640001,-0.10875,-0.72025
0.555,0.32275,-0.933,0.75675,-0.09325001,-0.67375
0.535,0.27525,-0.9535,0.7485,-0.07250001,-0.62775
0.6620001,0.1945,-0.8512501,0.7585,-0.07225,-0.612
0.6155,0.16725,-0.7645,0.7725,-0.08375,-0.63375
0.8857501,0.10575,-0.37925,0.78825,-0.09275001,-0.678
0.5205,-0.0515,-0.656,0.7885,-0.085,-0.68725
0.83025,-0.21075,-0.73,0.7887501,-0.057,-0.71025
0.83275,-0.08475,-0.86125,0.775,-0.043,-0.61475
0.86775,-0.06500001,-0.8930001,0.761,-0.02275,-0.5595
0.7870001,-0.005,-0.80875,0.77675,-0.03125,-0.5470001
0.6677501,0.07775,-0.60525,0.7925,-0.0605,-0.57125
0.62925,0.07700001,-0.50525,0.8235,-0.0425,-0.6065
0.6835001,0.021,-0.54825,0.839,-0.0285,-0.6037501
0.8185,-0.041,-0.76375,0.81925,-0.011,-0.581
0.8570001,-0.05725,-0.8247501,0.822,-0.01575,-0.568
0.8525,-0.0705,-0.79975,0.8155,-0.00675,-0.5595
0.77275,-0.00975,-0.6407501,0.8275,0.00875,-0.56825
0.75925,-0.025,-0.61775,0.83075,0.014,-0.5745
0.7600001,-0.0465,-0.6102501,0.8375,0.00575,-0.5945
0.78425,-0.03325,-0.64825,0.84325,0.00775,-0.57675
0.82375,-0.081,-0.69725,0.8362501,-0.008,-0.5755
0.8635001,-0.1585,-0.7517501,0.8355001,-0.012,-0.57775
0.85225,-0.2785,-0.6315,0.83275,0.006,-0.57125
0.974,-0.26725,-0.50625,0.82375,0.02375,-0.55425
1.3615,-0.228,-0.5895,0.82775,0.021,-0.5655
1.3615,-0.228,-0.5895,0.8585001,-0.0075,-0.5782501
5.036,0.3965,-5.357,0.8895,-0.009000001,-0.6225
5.096,0.29725,-6.472,0.95775,0.0505,-0.6892501
2.58625,0.5025,-4.67825,1.37675,0.4515,-0.63125
1.38675,0.854,-3.63225,1.7915,0.38225,-0.4775
0.36275,1.166,-2.8845,2.79425,-0.14825,-0.79675
-1.12825,1.62225,-2.15575,5.17075,0.41925,-3.2225
-1.19775,2.1305,-2.36325,5.6905,0.99375,-4.007
-1.39675,2.09225,-2.317,4.91075,1.31375,-3.53375
-2.08925,1.09425,-1.3535,2.80175,0.50475,-2.312
-2.74,0.6645001,-0.72825,1.95875,-0.0825,-2.25275
-3.0545,0.518,0.0315,0.99375,-0.5945,-2.10925
-2.52425,0.7772501,1.0095,-0.6677501,-1.071,-1.813
-2.2635,0.6035,1.003,-0.9382501,-1.10175,-1.75625
-2.26325,0.24675,0.9975001,-1.12375,-0.94175,-1.68725
-2.097,-0.494,1.10125,-2.093,-0.70675,-1.21325
-1.86125,-0.54425,1.04625,-2.0695,-1.058,-0.717
-1.63025,-0.50525,1.00675,-1.976,-1.21525,-0.25
-1.1275,-0.39375,0.9192501,-1.9555,-1.01775,0.4005
-1.1175,-0.451,0.66725,-1.9555,-1.01775,0.4005
-0.91875,-0.50225,0.563,-1.9555,-1.01775,0.4005
-0.6907501,-0.4455,0.2815,-1.9555,-1.01775,0.4005
-0.189,0.06,-0.0255,-1.96375,-0.78825,0.5105
0.00275,0.36275,-0.27325,-1.83875,-0.58325,0.44425
0.63375,0.9242501,-1.0985,-1.516,-0.25775,0.44975
0.9012501,1.1125,-1.47875,-1.34775,-0.12975,0.5555
1.14125,1.01,-1.84375,-1.22075,-0.02075,0.65775
1.4005,0.6805,-1.82475,-1.05525,0.17925,0.73475
1.4065,0.43925,-1.51625,0.26625,0.5695,-0.2405
1.32,0.195,-1.2825,0.506,0.54575,-0.26725
1.08175,-0.28475,-0.7507501,0.9507501,0.1565,-0.6102501
1.14075,-0.2895,-0.82025,1.22625,0.08525001,-0.88925
1.16875,-0.2435,-1.04425,1.397,0.1515,-1.09175
1.02475,-0.277,-1.07325,1.591,0.435,-0.92875
1.184,-0.12625,-1.1095,1.532,0.54,-0.7395
1.336,0.12375,-1.24725,1.45075,0.34275,-0.6785001
0.9795001,0.2085,-1.31875,0.96675,-0.01,-0.51975
0.947,0.21775,-1.2905,1.388,-0.0315,-0.48625
1.1295,0.17925,-1.3775,1.34125,0.05975,-0.714
1.199,0.09725001,-1.412,1.612,0.1975,-0.86975
0.9895,-0.31775,-1.24525,1.25475,0.3665,-1.1565
0.72525,-0.4455,-1.165,1.1755,0.17025,-1.305
0.8365,-0.14025,-1.104,1.099,-0.52225,-1.184
0.90475,-0.1675,-1.119,1.00525,-0.50375,-1.26
0.65675,-0.343,-0.9480001,0.9957501,-0.41325,-1.29925
0.39825,0.03075,-1.28475,1.0635,0.0425,-1.36875
0.618,0.17075,-1.43475,0.94625,0.2075,-1.30875
0.535,0.00775,-1.01875,0.7657501,0.2105,-1.2485
0.36075,-0.02075,-0.9885001,0.59675,-0.0425,-1.20275
0.41075,-0.17425,-0.946,0.465,-0.1525,-1.2585
0.41975,-0.205,-0.8537501,0.5157501,-0.06550001,-1.165
0.52625,-0.17275,-0.8875,0.5157501,-0.06550001,-1.165
0.223,0.06725001,-1.40225,0.489,0.08800001,-0.961
0.3045,-0.205,-0.9357501,0.422,0.243,-0.9415001
0.44025,-0.43725,-0.8665,0.2845,0.44225,-0.929
0.20525,-0.58625,-0.60925,0.3175,0.5085,-0.929
0.428,-0.421,-1.06175,0.3515,0.46,-0.9
0.47525,-0.64925,-1.54125,0.32225,0.4465,-0.7615001
0.50625,-0.4895,-1.3705,0.32375,0.42225,-0.6675
0.427,-0.356,-1.03175,0.259,0.52925,-0.7032501
0.395,-0.38425,-0.6677501,0.1585,0.6152501,-0.6127501
0.331,-0.3235,-0.46425,0.082,0.43525,-0.6615
0.2535,-0.1995,-0.68325,-0.0055,0.32025,-0.678
0.15525,-0.21325,-0.9260001,0.28425,0.62775,-1.1305
0.47725,-0.13325,-1.45475,0.23075,0.62475,-0.84075
0.25675,-0.247,-1.53775,0.028,0.6485,-0.91825
0.27725,-0.4705,-1.18325,0.223,0.66075,-0.7335001
0.20875,-0.24225,-0.65075,0.19225,0.60025,-0.5735
0.21625,-0.231,-0.60075,0.13125,0.4915,-0.6932501
0.00075,-0.4105,-0.7835,0.17225,0.8847501,-1.07925
0.123,-0.49575,-1.0035,0.015,0.8585001,-0.82025
0.201,-0.23275,-1.45075,0.20025,0.513,-0.887
0.0865,-0.40975,-0.9902501,0.08875,0.2445,-0.1785
0.05325,-0.3185,-0.8595001,0.14625,0.35,0.0745
0.03625,-0.131,-0.6065,0.60625,0.4375,-2.6065
0.16625,-0.07875001,-0.8305001,0.38525,-0.0465,-1.1435
-0.19625,-1.17425,-1.772,-0.2745,0.7220001,-0.55375
0.286,-0.10725,-0.55625,-0.08375,0.7072501,-0.195
0.09100001,-0.5135,-1.0435,-0.01675,0.525,-0.7325
0.0245,-0.30375,-0.93125,-0.02125,0.317,-1.4045
-0.02525,-0.31175,-0.96275,0.14425,0.17025,-1.19025
-0.02225,-0.36975,-1.02325,0.03525,0.222,-0.98125
0.03825,-0.24325,-0.924,0.01625,0.28475,-1.06525
0.0665,0.16375,-1.48325,0.036,0.378,-0.6595
0.1295,0.0045,-1.08025,0.01775,0.33025,-0.45825
0.08075,-0.1385,-1.05325,0.06625,0.13275,-0.38925
0.052,-0.10175,-1.03425,0.132,-0.20625,-1.44175
0.06775001,-0.154,-1.019,0.06550001,-0.39675,-1.19825
0.08225001,-0.23,-0.9802501,0.063,-0.44925,-1.29325
0.07925,-0.15575,-1.121,0.1115,-0.3535,-1.0725
0.0635,-0.10575,-1.03325,0.06775001,0.255,-0.71175
0.07675,-0.0825,-1.0775,0.122,-0.08075,-1.1925
0.06375001,-0.14925,-1.00075,0.09325001,-0.211,-1.1485
0.06475,-0.12475,-1.0255,0.1055,-0.015,-1.0325
0.03425,-0.112,-1.04475,0.04025,0.23275,-0.715
0.0705,-0.1185,-1.02525,0.09575,0.0675,-0.95825
0.10875,-0.11375,-1.03825,0.09575,-0.128,-1.09275
0.066,-0.136,-1.01075,0.09825,-0.08275001,-1.06325
0.1285,-0.082,-1.0395,0.09450001,0.022,-0.9867501
0.229,-0.0135,-1.037,0.09,0.025,-0.9850001
-0.09225,-0.2255,-0.96075,0.09525,-0.0565,-1.05
0.0015,-0.02975,-0.992,0.09575,-0.07175,-1.05725
0.02,0.317,-1.11475,0.08750001,0.037,-0.9625
0.3885,-0.372,-0.77325,0.08525001,0.0445,-0.956
0.1265,-0.40725,-1.4615,0.09325001,-0.013,-1.0135
0.08425,0.1395,-1.9225,0.09375001,-0.03975,-1.03325
0.1395,0.185,-1.08175,0.08825,0.0115,-0.9907501
0.079,-0.18425,-0.8132501,0.08925001,0.01975,-0.9817501
0.09550001,0.06575,-1.08775,0.09225,-0.0215,-1.016
0.09825,0.1375,-1.1165,0.09075,-0.00925,-1.00875
0.09925,0.1265,-1.10875,0.08725,0.00375,-0.978
0.07325,-0.1175,-0.93025,0.09325001,-0.009000001,-1.0025
0.081,-0.09950001,-0.9497501,0.09025001,-0.009000001,-1.01375
0.097,0.03875,-1.05875,0.08925001,-0.003,-0.9957501
0.09525,0.12675,-1.10925,0.0935,-0.007,-1.009
0.09450001,0.05525,-1.07025,0.09275001,-0.00475,-1.007
0.08375,-0.07250001,-0.97575,0.08825,-0.001,-0.9992501
0.09175,0.0135,-1.03875,0.09275001,-0.0085,-1.006
0.09575,0.0975,-1.0935,0.09375001,-0.007,-1.00675
0.098,0.12725,-1.10725,0.09150001,-0.00275,-1.00225
0.09950001,0.063,-1.0735,0.08975001,-0.00225,-1.00225
0.07275,-0.10075,-0.93775,0.09625001,-0.006,-1.0175
0.08875,-0.018,-1.0145,0.0925,-0.00525,-1.01425
0.097,0.121,-1.10525,0.08875,-0.005,-1.0015
0.09225,0.083,-1.08425,0.09100001,-0.005,-1.007
0.08925001,0.019,-1.04525,0.09225,-0.005,-1.006
0.0785,-0.09450001,-0.9482501,0.09275001,-0.0055,-1.007
0.09675001,0.04275,-1.05675,0.093,-0.00325,-1.0065
0.09225,0.104,-1.0965,0.093,-0.00325,-1.0065
0.098,0.041,-1.06075,0.09025001,-0.006,-1.007
0.0895,-0.066,-0.9762501,0.085,-0.00375,-1.005
0.0785,-0.07575,-0.9635,0.08625001,-0.005,-1.00575
0.0865,0.024,-1.04575,0.09550001,-0.00775,-1.00975
0.09875,0.10175,-1.09675,0.09275001,0.002,-1.00225
0.09625001,0.05625,-1.0685,0.08775,-0.0035,-1.00175
0.07475001,-0.08525001,-0.9537501,0.096,-0.00275,-1.00075
0.09025001,-0.001,-1.027,0.09425,-0.002,-1.0025
0.09725001,0.0575,-1.067,0.0865,-0.00475,-1.005
0.09325001,0.06775001,-1.0715,0.09275001,-0.007,-1.0065
0.0895,0.0275,-1.04675,0.0935,-0.006,-1.005
0.083,-0.0605,-0.98,0.09,-0.005,-1.00325
0.0935,0.0275,-1.04825,0.09150001,-0.00475,-1.005
0.09325001,0.0625,-1.068,0.09150001,-0.00475,-1.005
0.0935,0.07700001,-1.07775,0.09275001,-0.006,-1.00525
0.09225,0.01625,-1.04175,0.09200001,-0.00425,-1.00275
0.08125,-0.068,-0.9737501,0.0905,-0.00175,-1.0025
0.087,-0.025,-1.0085,0.0895,-0.005,-1.003
0.093,0.03675,-1.0545,0.09150001,-0.00875,-1.00575
0.09625001,0.07525001,-1.07375,0.0905,-0.001,-1.00225
0.09575,0.05525,-1.066,0.09200001,-0.005,-1.0075
0.09,0.01175,-1.03725,0.09025001,-0.00775,-1.00625
0.09175,-0.01725,-1.01475,0.09025001,-0.00475,-1.004
0.09450001,0.04025,-1.05425,0.09025001,-0.005,-1.007
0.09325001,0.06875,-1.07275,0.09150001,-0.00025,-1.004
0.094,0.0475,-1.063,0.09,-0.00275,-1.002
0.09125,0.00025,-1.02975,0.09,-0.00875,-1.005
0.0895,-0.00525,-1.023,0.0925,-0.00325,-1.00325
0.0895,-0.00525,-1.023,0.0925,-0.00325,-1.00325
0.093,0.0445,-1.0585,0.0925,-0.00325,-1.00325
0.09450001,0.0625,-1.069,0.09125,-0.00125,-1.00175
0.0925,0.043,-1.058,0.09,-0.0045,-1.00525
0.08975001,-0.00275,-1.0265,0.09100001,-0.00575,-1.00675
0.08875,-0.001,-1.0275,0.09025001,-0.00525,-1.0035
0.094,0.0595,-1.06825,0.09175,-0.00525,-1.007
0.09550001,0.05975,-1.06625,0.09175,-0.00525,-1.004
0.09275001,0.0395,-1.0565,0.08975001,-0.00475,-1.00525
0.08375,-0.0485,-0.98625,0.09100001,-0.00575,-1.0055
0.09100001,-0.00125,-1.02625,0.09200001,-0.005,-1.0055
0.093,0.05825,-1.0665,0.09125,-0.00475,-1.00425
0.09225,0.058,-1.06725,0.09125,-0.00475,-1.00425
0.094,0.0375,-1.05625,0.09025001,-0.00475,-1.00525
0.08425,-0.04725,-0.9875001,0.09025001,-0.00475,-1.006
0.08875,0.00175,-1.027,0.09100001,-0.0055,-1.00675
0.09100001,0.0415,-1.057,0.09200001,-0.00475,-1.0045
0.09575,0.05625,-1.066,0.0895,-0.00275,-1.00275
0.09175,0.03,-1.05,0.08925001,-0.005,-1.003
0.08675,-0.00675,-1.022,0.0895,-0.006,-1.0035
0.08450001,-0.03875,-0.99475,0.09150001,-0.00475,-1.00425
0.094,0.04075,-1.059,0.0905,-0.005,-1.0065
0.094,0.05275,-1.06625,0.09100001,-0.00475,-1.005
0.09225,0.0485,-1.062,0.0905,-0.00475,-1.00525
0.08775,-0.0195,-1.01125,0.09100001,-0.00425,-1.00325
0.08675,-0.018,-1.01125,0.09025001,-0.00475,-1.0045
0.0905,0.018,-1.03775,0.09075,-0.00475,-1.0055
0.09550001,0.05475,-1.0665,0.0895,-0.005,-1.006
0.09275001,0.04225,-1.06,0.09150001,-0.00525,-1.00375
0.09,0.0125,-1.03725,0.09125,-0.00675,-1.00325
0.0885,-0.00325,-1.02375,0.0905,-0.005,-1.00425
0.09325001,0.02375,-1.0455,0.0895,-0.00325,-1.00425
0.09175,0.052,-1.06325,0.09200001,-0.00575,-1.00575
0.09225,0.0295,-1.0495,0.09025001,-0.00775,-1.00525
0.09025001,0.008,-1.033,0.09,-0.00475,-1.00625
0.08575001,-0.0275,-1.005,0.09100001,-0.00325,-1.00425
0.0905,0.02575,-1.0455,0.09125,-0.005,-1.007
0.093,0.04725,-1.0625,0.09,-0.00575,-1.00625
0.09075,0.02525,-1.0455,0.09075,-0.005,-1.005
0.08750001,0.00525,-1.03,0.09075,-0.00475,-1.005
0.087,-0.01825,-1.01325,0.09100001,-0.00525,-1.0045
0.09325001,0.02025,-1.04375,0.09025001,-0.00375,-1.00375
0.0925,0.043,-1.05875,0.0925,-0.00475,-1.00425
0.09225,0.0445,-1.0595,0.09025001,-0.00525,-1.006
0.09125,0.024,-1.04475,0.09025001,-0.004,-1.00275
0.08875,-0.00625,-1.02125,0.09100001,-0.0045,-1.00475
0.08825,0.00325,-1.02875,0.09200001,-0.005,-1.006
0.09275001,0.0355,-1.053,0.09,-0.005,-1.00475
0.09575,0.0445,-1.05875,0.0895,-0.005,-1.00625
0.093,0.0285,-1.0475,0.0905,-0.00525,-1.00525
0.08925001,0.00575,-1.031,0.09075,-0.00425,-1.00525
0.0905,0.003,-1.02875,0.09,-0.00375,-1.00475
0.09275001,0.008,-1.03325,0.0885,-0.0045,-1.00525
0.09275001,0.03775,-1.055,0.09100001,-0.00475,-1.006
0.09475,0.039,-1.057,0.09075,-0.0045,-1.0045
0.09075,0.02125,-1.04325,0.0905,-0.0045,-1.00375
0.0885,0.00525,-1.03,0.08925001,-0.00525,-1.006
0.08800001,0.007,-1.03075,0.09150001,-0.00375,-1.0035
0.09,0.0135,-1.0375,0.09225,-0.00375,-1.00375
0.09225,0.03825,-1.05525,0.089,-0.00575,-1.00625
