2,vdi30,15_47_12_2021_02_19,50,300,1
1.01725,-0.251,-0.08675,0.97325,0.26175,-0.2055
1.01875,-0.25375,-0.085,0.9705001,0.25575,-0.20275
1.0185,-0.2545,-0.0865,0.96975,0.25725,-0.20025
1.01825,-0.25025,-0.08800001,0.9752501,0.2615,-0.19675
1.021,-0.24975,-0.08475,0.975,0.2645,-0.194
1.021,-0.25625,-0.08450001,0.9755,0.2645,-0.19575
1.019,-0.2565,-0.09125,0.9752501,0.26675,-0.1985
1.01875,-0.25025,-0.09275001,0.97075,0.26175,-0.20025
1.0175,-0.2455,-0.09125,0.9712501,0.258,-0.19825
1.0195,-0.25075,-0.08800001,0.96975,0.24975,-0.2005
1.01825,-0.25475,-0.09100001,0.9727501,0.25525,-0.20425
1.01775,-0.256,-0.0925,0.9765,0.26225,-0.2085
1.018,-0.2555,-0.09500001,0.97425,0.26775,-0.2095
1.01875,-0.25275,-0.0935,0.9735001,0.2635,-0.2015
1.0185,-0.25275,-0.09500001,0.9712501,0.258,-0.19625
1.0185,-0.25075,-0.09225,0.97225,0.25825,-0.19475
1.01925,-0.251,-0.089,0.97425,0.25925,-0.19225
1.02025,-0.25,-0.08675,0.9737501,0.25775,-0.19475
1.01925,-0.24975,-0.08750001,0.9737501,0.25825,-0.198
1.01575,-0.25025,-0.09100001,0.9720001,0.25725,-0.2035
1.01675,-0.25225,-0.09625001,0.97325,0.263,-0.21225
1.01875,-0.25475,-0.09475,0.9702501,0.25975,-0.2095
1.018,-0.25425,-0.09175,0.9702501,0.258,-0.19675
1.0175,-0.25375,-0.0885,0.97425,0.26175,-0.1945
1.01825,-0.2505,-0.08675,0.9737501,0.25725,-0.2025
1.0215,-0.2495,-0.087,0.9737501,0.257,-0.20475
1.02075,-0.251,-0.09025001,0.97475,0.25875,-0.207
1.0215,-0.25125,-0.0935,0.974,0.25925,-0.20725
1.01525,-0.25,-0.0965,0.9752501,0.2585,-0.205
1.0145,-0.24625,-0.097,0.9760001,0.2605,-0.206
1.015,-0.2475,-0.09375001,0.96925,0.25825,-0.202
1.018,-0.25125,-0.08825,0.9685,0.258,-0.20025
1.01975,-0.253,-0.0885,0.9712501,0.25875,-0.1995
1.0205,-0.254,-0.09225,0.9710001,0.25875,-0.2
1.01625,-0.251,-0.09875,0.97425,0.26375,-0.2035
1.01725,-0.25175,-0.0965,0.9752501,0.26075,-0.20525
1.018,-0.25025,-0.094,0.97325,0.25675,-0.20375
1.0185,-0.25125,-0.0905,0.973,0.25625,-0.20575
1.019,-0.2515,-0.09200001,0.9715,0.2565,-0.2025
1.0195,-0.25275,-0.09500001,0.974,0.258,-0.20375
1.01825,-0.2515,-0.09675001,0.9715,0.2585,-0.2095
1.01775,-0.251,-0.09625001,0.9712501,0.2575,-0.20925
1.02025,-0.24725,-0.09475,0.9725,0.25625,-0.20425
1.01875,-0.25125,-0.08925001,0.9737501,0.257,-0.2035
1.01875,-0.25225,-0.09500001,0.9715,0.2555,-0.20325
1.01675,-0.25225,-0.09875,0.975,0.26275,-0.20475
1.01675,-0.25225,-0.09875,0.975,0.26275,-0.20475
1.018,-0.24825,-0.09225,0.9710001,0.252,-0.20525
1.0185,-0.248,-0.089,0.97,0.24875,-0.2055
1.016,-0.2495,-0.0935,0.9725,0.25425,-0.2055
1.015,-0.25,-0.09775001,0.97325,0.262,-0.20925
1.0175,-0.25225,-0.10125,0.97575,0.26125,-0.21275
1.01975,-0.253,-0.1,0.9767501,0.25675,-0.20675
1.01925,-0.254,-0.09675001,0.9760001,0.2565,-0.205
1.0205,-0.25075,-0.08775,0.9725,0.2545,-0.2055
1.021,-0.24675,-0.0855,0.97475,0.25975,-0.20475
1.019,-0.25075,-0.08925001,0.97825,0.26175,-0.2095
1.01575,-0.2495,-0.10325,0.97175,0.25525,-0.2185
1.01575,-0.25025,-0.1025,0.9685,0.2535,-0.21725
1.0165,-0.25225,-0.10125,0.9687501,0.254,-0.211
1.0165,-0.254,-0.09850001,0.9725,0.2595,-0.20125
1.01825,-0.25125,-0.08625001,0.9725,0.26025,-0.20075
1.01925,-0.2485,-0.08375,0.97175,0.2595,-0.204
1.01975,-0.2495,-0.08425,0.97075,0.2525,-0.2105
1.021,-0.2495,-0.09075,0.973,0.253,-0.2115
1.02025,-0.24975,-0.09525,0.973,0.253,-0.2115
1.019,-0.2515,-0.1005,0.9725,0.2535,-0.212
1.01925,-0.253,-0.10325,0.9720001,0.253,-0.212
1.01825,-0.25175,-0.09950001,0.974,0.25625,-0.2065
1.0185,-0.25125,-0.09225,0.97325,0.25925,-0.2075
1.01875,-0.25025,-0.08400001,0.9712501,0.25925,-0.209
1.0195,-0.25125,-0.086,0.97,0.25775,-0.2105
1.01825,-0.252,-0.09025001,0.96925,0.2575,-0.2105
1.0165,-0.251,-0.09675001,0.9715,0.25425,-0.215
1.0185,-0.25025,-0.09475,0.9705001,0.25575,-0.21125
1.019,-0.25075,-0.09275001,0.97325,0.25675,-0.2095
1.0195,-0.249,-0.087,0.9727501,0.25425,-0.20925
1.02,-0.2495,-0.08775,0.97,0.252,-0.2105
1.0185,-0.25125,-0.09150001,0.97075,0.25175,-0.2135
1.0175,-0.25,-0.096,0.97225,0.25925,-0.21275
1.019,-0.2515,-0.09325001,0.9735001,0.26025,-0.21425
1.01925,-0.2515,-0.09275001,0.973,0.258,-0.21175
1.01925,-0.25125,-0.0895,0.97325,0.25475,-0.2105
1.01775,-0.25025,-0.08975001,0.97425,0.257,-0.207
1.017,-0.24925,-0.09150001,0.9737501,0.25425,-0.208
1.01875,-0.24775,-0.09150001,0.9710001,0.25525,-0.2075
1.01975,-0.25175,-0.0925,0.9695001,0.252,-0.21175
1.02025,-0.252,-0.09200001,0.969,0.25025,-0.21575
1.01375,-0.24925,-0.09225,0.97075,0.25225,-0.21775
1.012,-0.24425,-0.09325001,0.9695001,0.25725,-0.21725
1.0155,-0.2435,-0.09175,0.9720001,0.25875,-0.21575
1.02075,-0.251,-0.089,0.97425,0.257,-0.208
1.021,-0.2545,-0.093,0.97425,0.255,-0.20525
1.0205,-0.25025,-0.094,0.9715,0.2515,-0.2065
1.01825,-0.247,-0.09325001,0.9695001,0.252,-0.209
1.01875,-0.24775,-0.09125,0.97175,0.253,-0.21325
1.0175,-0.24825,-0.09125,0.9712501,0.25475,-0.21775
1.019,-0.25,-0.094,0.9735001,0.255,-0.21775
1.01825,-0.25125,-0.09325001,0.96975,0.25375,-0.217
1.0185,-0.25275,-0.09525,0.97075,0.25625,-0.2065
1.0165,-0.2535,-0.09,0.9712501,0.2535,-0.20625
1.01825,-0.25175,-0.08825,0.97075,0.2525,-0.2055
1.01925,-0.2495,-0.083,0.96925,0.2525,-0.21125
1.02225,-0.246,-0.08475,0.9775,0.25625,-0.215
1.0205,-0.2475,-0.08825,0.9762501,0.256,-0.21775
1.017,-0.24825,-0.09850001,0.9715,0.25275,-0.217
1.0165,-0.24775,-0.09975,0.97075,0.252,-0.21125
1.01775,-0.2495,-0.09675001,0.9715,0.2515,-0.20625
1.01975,-0.2515,-0.09525,0.97225,0.2525,-0.20625
1.02025,-0.25075,-0.09325001,0.9715,0.25875,-0.20825
1.018,-0.25,-0.09125,0.9727501,0.258,-0.2085
1.01925,-0.2505,-0.09175,0.9767501,0.25725,-0.21325
1.0195,-0.2515,-0.09450001,0.97425,0.257,-0.21575
1.018,-0.2535,-0.09950001,0.9727501,0.253,-0.21775
1.01675,-0.25025,-0.09925,0.9705001,0.24875,-0.21475
1.015,-0.24425,-0.09900001,0.9687501,0.24975,-0.20775
1.019,-0.2525,-0.0975,0.974,0.254,-0.206
1.02025,-0.2535,-0.09775001,0.9745001,0.26,-0.21125
1.01975,-0.25375,-0.09625001,0.97575,0.26,-0.21375
1.01875,-0.25,-0.09200001,0.97,0.25675,-0.21625
1.01525,-0.24725,-0.0905,0.96725,0.25425,-0.21675
1.01575,-0.2495,-0.09175,0.973,0.25325,-0.20775
1.01975,-0.2525,-0.09375001,0.975,0.25875,-0.20475
1.021,-0.252,-0.0925,0.9762501,0.26,-0.20525
1.02025,-0.252,-0.093,0.9725,0.25925,-0.2085
1.01975,-0.2495,-0.0935,0.9710001,0.2575,-0.21075
1.0205,-0.2485,-0.09375001,0.969,0.2555,-0.21025
1.01875,-0.253,-0.096,0.9685,0.24975,-0.2085
1.0155,-0.252,-0.097,0.96975,0.25225,-0.20975
1.01375,-0.25025,-0.09575,0.9737501,0.26275,-0.211
1.01775,-0.2515,-0.094,0.9755,0.26475,-0.211
1.01925,-0.252,-0.094,0.9725,0.26025,-0.2135
1.021,-0.25275,-0.09375001,0.96825,0.2545,-0.21
1.021,-0.25,-0.09425,0.9712501,0.25525,-0.20325
1.0195,-0.25,-0.0935,0.9710001,0.256,-0.2035
1.01875,-0.251,-0.09525,0.9735001,0.25875,-0.20375
1.018,-0.252,-0.0965,0.9737501,0.25575,-0.212
1.0165,-0.251,-0.09675001,0.97325,0.25375,-0.21475
1.0175,-0.25225,-0.0975,0.97225,0.2565,-0.21275
1.0185,-0.2535,-0.0965,0.9705001,0.2595,-0.21275
1.0185,-0.255,-0.09775001,0.9715,0.2595,-0.2085
1.01875,-0.25325,-0.10075,0.9727501,0.26,-0.2065
1.01725,-0.24925,-0.09725001,0.97175,0.256,-0.20425
1.01975,-0.2465,-0.096,0.9745001,0.25625,-0.20525
1.02175,-0.24975,-0.09500001,0.9737501,0.2545,-0.2105
1.01925,-0.25475,-0.09875,0.9735001,0.2545,-0.2125
1.01925,-0.255,-0.10275,0.973,0.2565,-0.2115
1.0165,-0.25325,-0.10525,0.9725,0.2565,-0.21
1.0145,-0.24875,-0.10375,0.9720001,0.259,-0.20425
1.0175,-0.2515,-0.09975,0.97,0.2565,-0.20475
1.01725,-0.25275,-0.09775001,0.97,0.25675,-0.208
1.01725,-0.25275,-0.09725001,0.97,0.25675,-0.208
1.01725,-0.24975,-0.09675001,0.96975,0.26025,-0.20975
1.017,-0.25225,-0.09900001,0.97325,0.26125,-0.20875
1.0175,-0.2515,-0.09900001,0.9727501,0.257,-0.2075
1.016,-0.25075,-0.09775001,0.9725,0.256,-0.208
1.018,-0.24825,-0.09575,0.96825,0.255,-0.2075
1.01775,-0.25175,-0.09775001,0.96975,0.2535,-0.20775
1.0185,-0.253,-0.1015,0.9702501,0.2565,-0.2065
1.01725,-0.25075,-0.10275,0.9710001,0.26,-0.2085
1.015,-0.24875,-0.1045,0.97,0.2585,-0.2085
1.01775,-0.24925,-0.102,0.97175,0.25925,-0.209
1.02125,-0.25,-0.09325001,0.9720001,0.254,-0.20625
1.01775,-0.2525,-0.098,0.9737501,0.256,-0.20425
1.01775,-0.25175,-0.1005,0.9727501,0.25775,-0.20575
1.01725,-0.24925,-0.1005,0.9737501,0.26075,-0.20825
1.02075,-0.24775,-0.09550001,0.9677501,0.2515,-0.2105
1.01875,-0.2495,-0.09725001,0.97,0.24725,-0.21225
1.01675,-0.25575,-0.1015,0.97325,0.25625,-0.2115
1.01175,-0.25225,-0.10625,0.9735001,0.26325,-0.21175
1.0155,-0.2505,-0.10325,0.97325,0.26375,-0.212
1.01775,-0.25175,-0.102,0.9725,0.26175,-0.212
1.02,-0.251,-0.09550001,0.973,0.2545,-0.20475
1.01925,-0.249,-0.09825,0.9715,0.25075,-0.2015
1.01925,-0.24425,-0.10225,0.97325,0.257,-0.2075
1.01825,-0.24775,-0.10575,0.974,0.25525,-0.21275
1.01825,-0.2515,-0.10575,0.9725,0.252,-0.2135
1.01825,-0.2515,-0.10575,0.973,0.251,-0.215
1.016,-0.2505,-0.10775,0.9725,0.2585,-0.215
1.0145,-0.2465,-0.1055,0.9727501,0.26,-0.21425
1.01775,-0.25375,-0.097,0.9710001,0.25525,-0.20725
1.01925,-0.25225,-0.09475,0.97175,0.2535,-0.207
1.01925,-0.25125,-0.09450001,0.974,0.2555,-0.207
1.01925,-0.24925,-0.09725001,0.9712501,0.255,-0.21075
1.02075,-0.24925,-0.104,0.974,0.25575,-0.2145
1.01975,-0.2495,-0.10475,0.9725,0.25475,-0.218
1.01575,-0.25,-0.106,0.9720001,0.252,-0.21575
1.0145,-0.2495,-0.10625,0.9745001,0.255,-0.21475
1.017,-0.251,-0.10425,0.97325,0.255,-0.21275
1.01825,-0.2515,-0.1015,0.9710001,0.2555,-0.211
1.01725,-0.25025,-0.09875,0.9685,0.25675,-0.21
1.01725,-0.24875,-0.09950001,0.9695001,0.25625,-0.211
1.01825,-0.251,-0.1035,0.9725,0.25325,-0.21275
1.01825,-0.257,-0.10325,0.9727501,0.25225,-0.2135
1.02125,-0.258,-0.1035,0.97425,0.254,-0.214
1.019,-0.2575,-0.1055,0.9752501,0.256,-0.2135
1.0175,-0.24825,-0.10425,0.9705001,0.2515,-0.2165
1.01775,-0.2475,-0.1005,0.96825,0.25375,-0.2175
1.01875,-0.254,-0.09850001,0.97225,0.25325,-0.2135
1.019,-0.25625,-0.10375,0.9727501,0.25375,-0.214
1.017,-0.25625,-0.1085,0.974,0.25525,-0.2145
1.01825,-0.25225,-0.10975,0.975,0.25625,-0.2135
1.0185,-0.251,-0.10175,0.97175,0.253,-0.212
1.01925,-0.2515,-0.1015,0.96975,0.255,-0.209
1.0195,-0.25375,-0.102,0.97325,0.25675,-0.2115
1.0195,-0.25175,-0.10075,0.9702501,0.25175,-0.2115
1.0185,-0.25025,-0.10225,0.9710001,0.2505,-0.21425
1.017,-0.2505,-0.10375,0.9695001,0.24775,-0.2175
1.017,-0.255,-0.10925,0.97225,0.25575,-0.219
1.0165,-0.25175,-0.11025,0.97225,0.2565,-0.2205
1.01725,-0.2525,-0.106,0.9725,0.25825,-0.214
1.0195,-0.25175,-0.10225,0.97325,0.2575,-0.21025
1.01925,-0.2505,-0.09925,0.97325,0.25525,-0.20875
1.01825,-0.24625,-0.09950001,0.9710001,0.25125,-0.208
1.01925,-0.24925,-0.10125,0.96975,0.25075,-0.21225
1.01875,-0.25225,-0.1055,0.97225,0.2525,-0.216
1.0185,-0.25125,-0.111,0.9720001,0.252,-0.21925
1.01925,-0.251,-0.126,0.9720001,0.2515,-0.22075
1.019,-0.25425,-0.1255,0.97,0.25275,-0.221
1.01925,-0.2545,-0.11625,0.969,0.2555,-0.21575
1.0335,-0.24925,-0.09025001,0.96975,0.2545,-0.209
1.045,-0.23475,-0.09175,0.9710001,0.254,-0.20675
1.052,-0.23075,-0.08350001,0.9705001,0.249,-0.2155
1.11425,-0.24,-0.03525,0.97475,0.25025,-0.22175
1.14075,-0.22175,-0.01475,0.9737501,0.25275,-0.22725
1.144,-0.21625,-0.02675,0.97175,0.25625,-0.227
1.12225,-0.25725,-0.125,0.9705001,0.25775,-0.217
1.0915,-0.28625,-0.181,0.975,0.26175,-0.21325
1.06675,-0.28875,-0.21075,0.97825,0.2525,-0.2025
1.0595,-0.297,-0.19825,0.9727501,0.2495,-0.20225
1.0765,-0.295,-0.18875,0.97075,0.251,-0.20825
1.07525,-0.27425,-0.17425,0.97,0.25525,-0.21475
1.074,-0.2525,-0.156,0.9687501,0.26175,-0.217
1.07225,-0.25275,-0.15225,0.9715,0.2615,-0.212
1.109,-0.23475,-0.158,0.9720001,0.25125,-0.20275
1.27375,-0.14175,-0.24,0.9635,0.2375,-0.207
1.31975,-0.17875,-0.24375,0.9562501,0.23975,-0.21675
1.35625,-0.2325,-0.2335,0.9580001,0.25025,-0.22175
1.337,-0.34075,-0.17925,0.9685,0.257,-0.216
1.31475,-0.3235,-0.183,0.9965001,0.2715,-0.19975
1.262,-0.2895,-0.1895,0.9867501,0.263,-0.20475
1.114,-0.28175,-0.1945,0.9625,0.24825,-0.2165
1.03875,-0.2835,-0.18175,0.96925,0.26075,-0.211
0.9792501,-0.26975,-0.15025,0.98225,0.274,-0.2025
0.9037501,-0.24825,-0.104,0.98875,0.2845,-0.193
0.75725,-0.1275,-0.02425,0.9745001,0.2715,-0.191
0.71125,-0.09850001,-0.014,0.9597501,0.25925,-0.195
0.6990001,-0.0795,0.02875,0.9595001,0.252,-0.19725
0.7035,-0.04825,0.0425,0.9687501,0.25725,-0.19775
0.70525,-0.02075,0.05375,0.9735001,0.25275,-0.2085
0.70525,-0.02075,0.05375,0.9735001,0.25275,-0.2085
0.7415,0.025,0.06975,0.9760001,0.248,-0.21975
0.7825,0.048,0.07325,0.97325,0.24775,-0.22625
0.862,0.042,-0.0055,0.96,0.2345,-0.23075
0.87875,0.01025,-0.03025,0.96025,0.23125,-0.2335
0.936,-0.01725,-0.01875,0.97975,0.2375,-0.2325
0.9767501,-0.023,-0.01875,0.98875,0.2485,-0.22925
0.9992501,-0.009500001,-0.01025,0.9852501,0.255,-0.2285
1.034,-0.008,-0.03475,0.9755,0.25325,-0.22775
1.05525,-0.0435,-0.0315,0.966,0.246,-0.21775
1.10275,-0.08675,-0.0225,0.96825,0.246,-0.20925
1.1095,-0.097,-0.02425,0.9720001,0.24275,-0.20125
1.11125,-0.09325001,-0.03125,0.97725,0.24525,-0.21225
1.12325,-0.09275001,-0.03675,0.97725,0.248,-0.22125
1.125,-0.09900001,-0.03,0.97425,0.2475,-0.2305
1.11125,-0.08525001,-0.0325,0.9712501,0.24225,-0.227
1.115,-0.09275001,-0.0315,0.9687501,0.24325,-0.21775
1.122,-0.0825,-0.033,0.9695001,0.24625,-0.2105
1.1085,-0.07775,-0.03975,0.97475,0.24975,-0.20525
1.0945,-0.07575,-0.05325,0.97825,0.25025,-0.20675
1.074,-0.07250001,-0.05875,0.9787501,0.252,-0.2105
1.05675,-0.0395,-0.051,0.9737501,0.24925,-0.21625
1.0555,-0.031,-0.05825,0.96825,0.2465,-0.21875
1.052,-0.042,-0.0635,0.96975,0.251,-0.21775
1.04475,-0.06,-0.083,0.9755,0.2565,-0.20975
1.06825,-0.0415,-0.08750001,0.9762501,0.2575,-0.20275
1.09675,-0.022,-0.10125,0.9715,0.25525,-0.2005
1.097,-0.06425,-0.094,0.9655001,0.247,-0.20125
1.071,-0.108,-0.06125,0.974,0.24625,-0.2045
0.9917501,-0.15225,0.007,0.9895,0.25875,-0.208
1.0315,-0.12525,0.42625,0.9905,0.28675,-0.204
1.27725,-0.166,0.94625,0.9957501,0.3115,-0.19425
1.334,-0.178,1.473,1.0115,0.33075,-0.13025
0.82625,-0.4625,1.9735,1.018,0.3255,-0.1035
0.9110001,-0.52225,2.22625,1.00125,0.341,-0.1015
1.20625,-0.81975,2.48225,1.0085,0.372,-0.131
1.28975,-1.63875,2.376,0.9530001,0.37125,-0.161
1.241,-2.21,1.8735,0.88275,0.27975,-0.17075
1.166,-2.691,1.0575,0.7607501,0.08125,-0.2345
1.10975,-3.161,-0.83325,0.7565001,0.01,-0.2955
1.389,-2.85,-1.12075,0.7765,-0.003,-0.35775
1.417,-1.89675,-2.1535,0.88025,0.043,-0.44825
1.417,-1.89675,-2.1535,0.9447501,0.046,-0.47275
0.75925,-0.9605001,-2.8775,1.0135,0.07425001,-0.4625
0.7820001,0.43625,-2.97425,1.1885,0.20475,-0.4275
0.8555,0.776,-3.0655,1.22275,0.291,-0.3805
0.765,0.8100001,-2.995,1.20325,0.37025,-0.29075
0.63425,0.89125,-2.8515,1.18125,0.512,-0.13825
0.52125,0.9975001,-1.73625,1.10475,0.5725001,0.03975
0.57275,0.8695,-1.04125,1.02075,0.53225,0.07475001
0.60725,0.73225,-0.52125,0.8745,0.411,0.045
0.57525,0.2905,-0.3035,0.79725,0.3195,-0.0135
0.61625,0.0085,-0.39825,0.72,0.2295,-0.111
0.657,-0.236,-0.47475,0.67725,0.15575,-0.199
0.70925,-0.409,-0.46025,0.68275,0.1145,-0.263
0.7855,-0.57275,-0.4475,0.80775,0.1355,-0.35475
0.73075,-0.5782501,-0.51825,0.92475,0.17225,-0.3875
0.6685,-0.47875,-0.4785,1.13725,0.311,-0.362
0.6685,-0.47875,-0.4785,1.20575,0.375,-0.31275
0.6685,-0.47875,-0.4785,1.20275,0.40025,-0.25925
0.6685,-0.47875,-0.4785,1.14375,0.368,-0.2075
0.6685,-0.47875,-0.4785,0.997,0.2875,-0.1755
0.7187501,-0.45425,-0.34225,0.9310001,0.22875,-0.1755
0.7187501,-0.45425,-0.34225,0.88025,0.183,-0.19175
0.7155001,-0.336,-0.1755,0.8615,0.20275,-0.237
1.173,-0.6485,0.6445,0.878,0.23425,-0.24775
1.19675,-0.733,0.53375,0.92875,0.2785,-0.233
1.22525,-0.64775,0.77,0.9652501,0.29775,-0.22
1.37025,-0.5965,1.23525,0.9957501,0.3165,-0.17725
1.59375,-0.071,1.57725,0.98725,0.29875,-0.16
1.6325,0.15525,1.52775,0.98725,0.29875,-0.16
1.5285,0.21075,1.226,0.9662501,0.241,-0.1525
1.04625,0.036,0.46075,0.9767501,0.18975,-0.19425
1.02975,-0.08125,0.17625,0.9767501,0.18975,-0.19425
1.09025,-0.086,0.06125,1.0035,0.245,-0.2855
1.2495,-0.0435,0.07775,1.0035,0.245,-0.2855
1.2495,-0.0435,0.07775,0.9597501,0.26825,-0.31725
1.2305,-0.15175,-0.0605,0.94625,0.2695,-0.31025
1.2205,-0.2375,-0.056,0.9480001,0.26775,-0.248
1.22925,-0.28525,-0.00025,0.957,0.27875,-0.21725
1.1765,-0.306,0.028,0.9820001,0.3185,-0.1685
1.0125,-0.2635,-0.03725,0.9905,0.332,-0.1535
0.9555001,-0.26825,-0.05325,0.9935001,0.32875,-0.1445
0.9152501,-0.276,-0.05575,0.9875001,0.31825,-0.13525
0.7995,-0.22025,-0.058,0.9637501,0.30425,-0.15225
0.785,-0.195,-0.06325001,0.947,0.2955,-0.18075
0.7745,-0.1885,-0.10925,0.93225,0.2655,-0.234
0.7772501,-0.17925,-0.18475,0.9345,0.25975,-0.24875
0.813,-0.18725,-0.1775,0.9505001,0.25925,-0.24825
0.85675,-0.21225,-0.15475,0.964,0.26775,-0.24275
0.9525,-0.25,-0.1045,0.9785001,0.26225,-0.23425
0.9910001,-0.2595,-0.10625,0.97975,0.25875,-0.23
1.01975,-0.29225,-0.096,0.9767501,0.265,-0.2185
1.07925,-0.36375,-0.09450001,0.97325,0.269,-0.216
1.0945,-0.40025,-0.10875,0.9662501,0.2785,-0.2095
1.1095,-0.42025,-0.1235,0.9622501,0.27975,-0.20675
1.1125,-0.39225,-0.10125,0.9587501,0.28825,-0.20225
1.1125,-0.39225,-0.10125,0.9587501,0.28825,-0.20225
1.09075,-0.3655,-0.08325,0.9675,0.29925,-0.18675
1.07225,-0.337,-0.13175,0.9695001,0.29475,-0.188
1.04925,-0.31925,-0.16375,0.9662501,0.2905,-0.19375
1.028,-0.306,-0.177,0.9680001,0.28675,-0.20375
0.9957501,-0.27725,-0.1885,0.9652501,0.282,-0.214
0.98825,-0.2625,-0.19425,0.964,0.284,-0.2165
0.9950001,-0.2485,-0.19075,0.96175,0.2785,-0.2185
1.00825,-0.22125,-0.16575,0.9637501,0.2795,-0.21425
1.00225,-0.2115,-0.13625,0.9605001,0.2845,-0.21175
1.0225,-0.21425,-0.12025,0.96325,0.28325,-0.20675
1.018,-0.227,-0.115,0.96325,0.28425,-0.20175
1.004,-0.22775,-0.1445,0.96975,0.2885,-0.1985
0.9975001,-0.2325,-0.154,0.9705001,0.29125,-0.20175
1.018,-0.26525,-0.119,0.9645001,0.28825,-0.2125
1.008,-0.2625,-0.14375,0.9595001,0.28525,-0.219
0.9965001,-0.234,-0.18175,0.95775,0.27875,-0.2195
0.9895,-0.216,-0.216,0.95925,0.2755,-0.2195
1.0145,-0.20475,-0.2795,0.9587501,0.27,-0.22175
1.0145,-0.20475,-0.2795,0.9537501,0.272,-0.22375
1.21125,-0.17075,-0.1385,0.9565001,0.28225,-0.224
1.29175,-0.163,-0.10975,0.96325,0.28575,-0.21625
1.5875,-0.21925,0.01075,0.988,0.294,-0.20125
1.8545,-0.40675,0.26175,1,0.30675,-0.1985
2.059,-0.50825,0.3935,1.00925,0.31725,-0.19675
2.10125,-0.51625,0.128,1.0025,0.3185,-0.1875
2.38425,-0.7992501,-0.8215001,0.9752501,0.2645,-0.20825
2.50775,-1.5805,-1.1765,0.9770001,0.2695,-0.22525
2.46575,-2.836,-1.37475,0.99225,0.3165,-0.22975
2.46575,-2.836,-1.37475,0.99225,0.3165,-0.22975
1.965,-4.5795,-2.01625,0.98125,0.3785,-0.1475
1.02625,-4.02825,-1.91875,0.98825,0.32275,-0.10175
-0.256,-2.7275,-1.54525,0.9737501,0.29825,-0.13975
-0.7155001,-2.472,-1.071,0.9625,0.285,-0.19225
-1.088,-2.2505,-0.684,0.93975,0.28075,-0.2345
-1.5265,-1.79375,-0.46425,0.8865001,0.248,-0.2465
-1.70175,-1.45375,-0.42625,0.87525,0.213,-0.22575
-1.76725,-0.6210001,0.1365,0.8835,0.19075,-0.15975
-1.94775,-0.14975,0.61125,0.8915001,0.2085,-0.14625
-1.9325,0.4195,0.9025,0.90025,0.252,-0.137
-1.9325,0.4195,0.9025,0.938,0.3265,-0.109
-1.899,0.73375,0.8865001,1.04025,0.448,0.00075
-1.95675,0.86475,0.5245,1.08275,0.47575,0.04325
-1.95675,0.86475,0.5245,1.05875,0.44875,-0.008
-1.95675,0.86475,0.5245,1.05875,0.44875,-0.008
-1.95675,0.86475,0.5245,0.96175,0.382,-0.18125
-1.95675,0.86475,0.5245,0.9145001,0.36175,-0.24625
-1.52525,0.85075,0.8895,0.86125,0.30675,-0.30975
-1.52525,0.85075,0.8895,0.84975,0.2655,-0.31225
-1.349,0.8330001,0.9785001,0.8800001,0.215,-0.284
-0.88175,0.794,0.9702501,0.923,0.215,-0.2635
-0.42775,0.432,0.3615,0.97825,0.22725,-0.238
-0.22275,0.41475,0.32075,1.028,0.24825,-0.2125
-0.02975,0.34425,0.06475,1.04975,0.25025,-0.18575
-0.0535,0.20075,-0.14825,1.03925,0.246,-0.1925
-0.0585,-0.018,-0.31425,1.001,0.263,-0.2365
0.22625,-0.30125,-0.4495,0.9670001,0.2645,-0.271
0.346,-0.41675,-0.7315,0.923,0.24625,-0.292
0.5617501,-1.2945,-1.43675,0.89525,0.25975,-0.3145
0.88125,-1.5835,-1.379,0.906,0.29175,-0.31675
1.23375,-1.67075,-1.01625,0.924,0.29475,-0.302
1.51375,-1.6485,-0.62875,0.933,0.28025,-0.27
2.164,-1.679,-0.30875,0.946,0.263,-0.237
2.33025,-1.66925,-0.07325,0.9957501,0.2675,-0.2095
2.2805,-1.3935,-0.067,0.99475,0.27525,-0.2345
2.30325,-1.28225,-0.296,0.9805,0.247,-0.23975
2.3185,-1.13075,-0.43925,0.9915,0.23,-0.25525
2.52,-0.9767501,-0.241,0.9792501,0.231,-0.268
2.10375,-0.6825,0.2665,0.98,0.2535,-0.24325
1.76725,-0.41825,0.17175,0.98125,0.28575,-0.20875
1.2555,-0.152,-0.04,0.9785001,0.3095,-0.16575
1.0915,-0.14875,-0.1285,0.9752501,0.29025,-0.17225
0.989,-0.1695,-0.2265,0.9625,0.27925,-0.2235
0.88775,-0.206,-0.298,0.9625,0.27925,-0.2235
0.73225,-0.249,-0.463,0.9825001,0.31775,-0.227
0.68275,-0.262,-0.5247501,1.016,0.32625,-0.21225
0.6515,-0.2705,-0.55425,1.0455,0.32775,-0.19125
0.68225,-0.293,-0.50075,1.075,0.317,-0.152
0.76025,-0.2915,-0.38625,1.08225,0.32875,-0.1455
0.83925,-0.2825,-0.2745,1.104,0.34875,-0.14475
0.93375,-0.23775,-0.18025,1.1605,0.352,-0.13075
0.9745001,-0.2415,-0.1445,1.16525,0.33,-0.11825
1.01325,-0.246,-0.11,1.14025,0.30675,-0.09575
1.061,-0.238,-0.05525,1.1495,0.296,-0.07925
1.096,-0.2365,-0.02575,1.1115,0.3025,-0.06
1.139,-0.2465,0.0105,1.035,0.2855,-0.09875
