2,Tony,01_37_16_2021_02_07,50,300,9
1.237,-2.613,-0.33625,1.0205,-0.00475,-0.12775
1.202,-1.794,-0.7887501,1.0205,-0.00475,-0.12775
1.08075,-1.3255,-0.9155,1.0205,-0.00475,-0.12775
0.9365001,-0.8385,-1.03575,1.044,0.02275,-0.12525
0.80825,1.3865,-1.7235,1.037,0.00625,-0.08025
0.7787501,1.8225,-2.1515,1.0325,-0.03375,-0.082
1.04525,2.002,-1.935,1.0325,-0.03375,-0.082
0.7762501,2.086,-0.979,1.0325,-0.03375,-0.082
0.6267501,2.30225,-0.6562501,1.037,0.01175,-0.15925
0.36525,2.36825,-0.475,1.1105,0.2865,-0.29975
-0.0105,2.194,0.163,1.21175,1.7375,-0.1865
-0.0475,1.74775,0.365,0.60325,-0.43675,-1.5655
0.00975,1.264,0.448,0.84225,-1.48575,-1.7145
0.33775,0.66275,0.27525,0.571,-1.96,-1.5225
0.3815,0.536,0.243,0.81375,-1.96825,-0.7315
0.45875,0.52375,0.21975,0.81775,-1.86875,-0.42725
0.61125,0.605,0.16375,0.6305,-1.112,0.182
0.858,0.69975,-0.15625,0.59575,-0.78325,0.32825
0.82625,0.65025,-0.303,0.6842501,-0.63125,0.36875
0.835,0.518,-0.375,0.7415,-0.7475001,0.1285
1.11875,0.4895,-0.50125,0.7035,-0.883,0.029
1.26075,0.41375,-0.7165,0.6702501,-0.93625,-0.07625
1.267,0.234,-0.8232501,0.7325,-0.95825,-0.1475
0.99225,-0.14325,-0.627,0.71325,-0.94425,-0.228
1.16675,-0.0375,-0.7035,0.67825,-0.887,-0.3325
1.48775,-0.04325,-1.36875,0.9195001,-0.647,-0.6935
1.249,-0.1025,-1.2385,1.07325,-0.42875,-0.835
1.10675,-0.23175,-1.04375,1.12475,-0.156,-0.86575
1.64125,-0.514,-1.19575,1.02875,0.01225,-0.761
1.64125,-0.514,-1.19575,1.02875,0.01225,-0.761
2.2525,-1.153,-1.5225,1.02875,0.01225,-0.761
0.9192501,-1.663,0.39075,1.02875,0.01225,-0.761
0.6885,-1.138,0.29075,1.02875,0.01225,-0.761
0.69125,-0.57975,0.01875,1.02875,0.01225,-0.761
0.784,-0.00475,-0.2645,0.992,0.0515,-0.7865
0.77275,-0.00425,-0.276,1.201,0.1345,-0.98225
0.7467501,-0.101,-0.185,1.201,0.1345,-0.98225
0.7492501,-0.22575,0.03675,1.42475,0.39375,-1.14325
0.80575,-0.2075,0.03025,1.4605,0.67725,-1.0255
0.86225,-0.147,-0.0145,1.4605,0.67725,-1.0255
0.905,-0.07700001,-0.0545,1.4005,0.89925,-0.9400001
0.9905,0.01825,-0.14725,1.56275,1.0655,-0.9252501
1.0185,0.04475,-0.1975,1.56275,1.0655,-0.9252501
1.09925,0.0215,-0.2815,1.74675,1.29125,-0.87225
1.1235,-0.00625,-0.28725,1.66175,1.50075,-0.799
1.1345,-0.03025,-0.29075,1.66175,1.50075,-0.799
1.0985,-0.0345,-0.27425,0.9647501,0.1905,-0.56875
1.06175,-0.0175,-0.26175,1.04575,0.52525,-0.1925
1.04375,-0.01225,-0.26325,1.04575,0.52525,-0.1925
1.00275,-0.032,-0.22675,1.074,0.41275,-0.06825
0.9767501,-0.03225,-0.21075,1.07225,0.05525,-0.08075
0.94375,-0.03175,-0.192,1.07225,0.05525,-0.08075
0.8962501,-0.0445,-0.1685,1.0355,-0.2375,-0.189
0.882,-0.06550001,-0.122,1.06375,-0.264,-0.2795
0.85875,-0.14825,-0.04625,1.06375,-0.264,-0.2795
0.8337501,-0.28625,-0.014,0.97225,-0.1845,-0.182
0.9525,-0.255,-0.08675,0.9202501,-0.1255,-0.1535
1.05725,-0.20225,-0.17075,0.9202501,-0.1255,-0.1535
1.11975,-0.12375,-0.23375,0.9305,-0.10325,-0.21025
1.1145,-0.06550001,-0.25275,0.9382501,-0.06275,-0.17325
1.132,-0.041,-0.3075,0.9382501,-0.06275,-0.17325
1.14425,0.02675,-0.38625,0.9715,-0.019,-0.149
1.12725,0.04375,-0.34525,0.983,0.0365,-0.1285
1.0825,0.05175,-0.2845,0.983,0.0365,-0.1285
1.039,0.056,-0.1945,0.9622501,0.07700001,-0.10925
1.0835,0.06550001,-0.18725,0.96675,0.0775,-0.13825
1.13425,0.09200001,-0.176,0.96675,0.0775,-0.13825
0.9965001,-0.09875,-0.38375,0.9965001,0.08475,-0.18425
0.9955,-0.07675,-0.3935,1.069,0.10025,-0.222
0.98875,-0.07975,-0.417,1.05375,0.10675,-0.34375
1.01725,0.00525,-0.3365,0.95425,0.031,-0.2475
0.9935001,0.031,-0.32325,0.93775,-0.0305,-0.26525
0.9572501,0.03725,-0.30575,0.9652501,-0.0275,-0.2575
0.9277501,0.02375,-0.28125,0.9450001,0.01425,-0.29825
0.9215,-0.00175,-0.29675,0.96975,-0.00875,-0.2855
0.9850001,-0.06925,-0.40975,0.97825,-0.0015,-0.2645
0.9955,-0.03975,-0.40575,0.9680001,-0.0045,-0.27125
0.9775,0.025,-0.28625,0.973,-0.00125,-0.305
0.93725,0.0265,-0.28,0.9917501,-0.00575,-0.327
0.975,-0.06725001,-0.377,0.98875,-0.01225,-0.324
0.99125,-0.113,-0.39425,0.9777501,-0.02125,-0.31725
1.00975,-0.09900001,-0.36225,0.96,-0.02475,-0.30125
1.02025,-0.047,-0.325,0.946,-0.02275,-0.2745
1.02625,0.0305,-0.322,0.93875,-0.00525,-0.27425
1.0195,0.0135,-0.31625,0.9507501,-0.00175,-0.28425
1.01875,-0.08750001,-0.29825,0.9652501,0.01325,-0.28475
1.00525,-0.13275,-0.31775,0.96075,0.01125,-0.281
1.00175,-0.08775,-0.2965,0.95,0.0055,-0.27375
1.018,0.00375,-0.3005,0.9522501,0.01,-0.2895
1.0105,0.00875,-0.26,0.942,0.0015,-0.30775
1.03275,0.012,-0.2185,0.94525,-0.00725,-0.31125
1.067,-0.014,-0.2675,0.955,-0.025,-0.31375
1.161,-0.10875,-0.334,0.9662501,0.0175,-0.28925
1.17075,-0.09425,-0.2465,0.97425,0.0415,-0.2825
1.4325,0.08075,-0.273,1.01175,0.06375001,-0.299
1.59425,0.162,-0.4205,1.01825,0.05975,-0.31775
1.82075,0.09850001,-0.43,1.01825,0.05525,-0.318
2.51825,-0.28425,-0.20775,1.01975,0.053,-0.30425
3.03125,-0.442,-0.181,1.01975,0.053,-0.30425
3.342,-0.521,-0.631,1.02075,0.04775,-0.30025
3.2505,-0.57375,-1.306,1.03,0.04,-0.29825
2.80025,-0.4705,-1.43075,1.03,0.04,-0.29825
2.24925,-0.32725,-1.3555,1.03575,0.0395,-0.29575
0.7955,-0.0455,-1.131,1.053,0.0525,-0.321
0.0905,0.0635,-0.92225,1.053,0.0525,-0.321
-0.544,0.35025,-0.8897501,1.0685,0.0625,-0.3425
-0.9160001,0.68525,-1.033,1.07875,0.08125,-0.34625
-1.1915,0.554,-0.6495,1.07875,0.08125,-0.34625
-1.3705,0.26625,-0.1625,1.074,0.09125,-0.3095
-1.21825,0.47675,0.4025,1.063,0.08725,-0.26025
-1.053,0.45025,0.49775,1.063,0.08725,-0.26025
-0.82525,0.267,0.49675,1.03375,0.05675,-0.233
-0.483,-0.063,0.512,1.0255,0.013,-0.217
-0.31725,-0.12975,0.4475,1.0255,0.013,-0.217
-0.16725,-0.0495,0.39325,0.994,-0.047,-0.21875
0.00325,0.2515,0.2625,0.9317501,-0.08075,-0.253
0.14025,0.2685,0.264,0.9317501,-0.08075,-0.253
0.268,0.12125,0.16,0.90425,-0.047,-0.3745
0.45575,-0.40475,-0.32475,0.8322501,0.01325,-0.35025
0.56625,-0.4915,-0.388,0.8322501,0.01325,-0.35025
0.6635,-0.63525,-0.375,0.78025,0.02,-0.27575
1.2025,-1.37925,-0.5575,0.79975,-0.01925,-0.217
1.6025,-1.626,-0.9645001,0.79975,-0.01925,-0.217
2.053,-1.9195,-1.70675,0.79975,-0.01925,-0.217
1.98075,-3.58925,-1.21325,0.79975,-0.01925,-0.217
2.12475,-4.59825,-1.295,0.87975,-0.04925,-0.19325
2.279,-4.34375,-2.0375,0.9727501,0.01825,-0.1845
1.84925,-3.391,-2.8725,1.0595,0.06225,-0.21525
1.1315,1.19825,-4.09975,1.03325,-0.004,-0.29
1.04125,4.183,-4.1015,1.0245,-0.00775,-0.37875
1.02875,3.95075,-1.5405,1.0335,0.17825,-0.44075
1.082,4.36175,-1.366,0.997,0.266,-0.38125
0.6875001,4.758,-0.33225,0.9995,0.339,-0.35725
0.1365,2.8655,1.15375,0.9675,0.147,-0.227
0.15625,1.97975,1.059,0.99975,-0.02025,-0.20725
0.18625,1.22375,0.929,0.98075,-0.144,-0.23275
0.37625,0.31425,0.4795,0.96575,-0.16425,-0.2195
0.522,0.2815,0.256,0.964,-0.1045,-0.1925
0.61225,0.28775,0.11375,0.95775,-0.057,-0.157
0.8847501,0.3285,-0.1685,0.8885,-0.0625,-0.08025
0.91,0.10975,-0.22225,0.8570001,-0.08750001,-0.059
0.9227501,-0.13425,-0.1665,0.8487501,-0.1275,-0.0615
0.6070001,-0.0365,-0.0145,0.8660001,-0.19125,-0.113
0.63625,0.18575,-0.02325,0.8850001,-0.2135,-0.119
0.793,0.448,-0.15225,0.89575,-0.19525,-0.16925
0.8195,0.234,-0.2295,0.961,-0.0825,-0.2755
0.7097501,-0.0125,-0.16525,1.0005,-0.01025,-0.3375
0.6985,-0.194,0.00275,1.0245,0.04375,-0.36475
0.877,-0.234,-0.15,1.0315,0.08275001,-0.358
1.103,-0.24425,-0.63875,1.07325,0.09975,-0.347
0.99725,-0.1755,-0.6440001,1.08175,0.09200001,-0.3405
0.95275,0.02725,-0.5345,1.0855,0.07575,-0.34025
1.6575,0.21525,-1.024,1.022,0.08175001,-0.261
1.65275,0.00225,-1.277,0.9762501,0.0885,-0.1945
1.275,-0.16475,-0.83325,0.9795001,0.07625,-0.21025
1.1925,-0.0485,-0.70025,0.9985,0.068,-0.25825
1.331,0.028,-0.768,1.013,0.066,-0.28275
1.2835,-0.17725,-0.742,0.9985,0.04575,-0.262
1.14025,-0.3205,-0.60425,0.997,0.0345,-0.2755
0.984,-0.41275,-0.40875,1.00425,0.03425,-0.30975
0.9070001,-0.45775,-0.13,1.01575,0.07600001,-0.35025
0.8477501,-0.43125,-0.10625,0.9965001,0.078,-0.33125
0.8060001,-0.42375,-0.02625,0.9900001,0.09125,-0.32225
0.72275,-0.403,0.06975,1.0225,0.08800001,-0.40175
0.7335001,-0.308,0.00325,0.99975,0.09425,-0.39
0.786,-0.19375,-0.08825,0.9615,0.09225,-0.32775
0.845,-0.127,-0.1855,0.9292501,0.10325,-0.29175
0.9317501,-0.12175,-0.3015,0.9292501,0.10325,-0.29175
0.9275001,-0.09125,-0.2665,0.9292501,0.10325,-0.29175
0.99625,-0.04275,-0.2355,0.901,0.102,-0.26025
1.0085,-0.05825,-0.22025,0.8800001,0.09775001,-0.225
1.0135,-0.07700001,-0.2465,0.8745,0.09500001,-0.2115
1.09275,-0.134,-0.3775,0.873,0.07250001,-0.22275
1.09825,-0.1035,-0.3675,0.89525,0.0795,-0.2135
1.07025,-0.04375,-0.319,0.8945,0.064,-0.21325
1.03475,0.07725,-0.326,0.97975,0.00525,-0.307
1.04125,0.125,-0.368,0.998,-0.004,-0.3305
1.0555,0.15975,-0.40875,1.006,0.0025,-0.33975
1.03825,0.22775,-0.41625,1.02025,0.0265,-0.35875
1.0125,0.2425,-0.38525,1.02075,0.04775,-0.3535
1.00225,0.25525,-0.38375,1.0095,0.06575,-0.33025
1.00775,0.24325,-0.378,0.9727501,0.08325,-0.2745
0.9825001,0.1785,-0.343,0.9572501,0.07625,-0.25775
0.9637501,0.13375,-0.32575,0.9447501,0.0675,-0.2435
0.9357501,0.08800001,-0.2875,0.9465001,0.05925,-0.26575
0.9620001,0.0145,-0.31425,0.9547501,0.05875,-0.28425
0.9942501,0.0125,-0.41,0.9622501,0.0605,-0.289
0.9810001,0.12025,-0.4495,0.9575,0.05475,-0.274
0.9850001,0.1635,-0.46325,0.9540001,0.045,-0.27375
0.9917501,0.17525,-0.50575,0.957,0.0355,-0.27975
0.9925001,0.11825,-0.5555,0.96325,0.028,-0.30425
0.95675,0.09625001,-0.52275,0.97225,0.0265,-0.3215
0.92575,0.09075,-0.469,0.9695001,0.0405,-0.326
0.8945,0.098,-0.44425,0.9670001,0.05875,-0.32925
0.8930001,0.09775001,-0.44525,0.9655001,0.0575,-0.3285
0.89175,0.09175,-0.44325,0.96025,0.054,-0.32625
0.89275,0.09375001,-0.4425,0.96325,0.05525,-0.33525
0.9095001,0.093,-0.453,0.96325,0.05525,-0.33525
0.93025,0.06575,-0.453,0.9652501,0.06475,-0.3365
0.9415001,0.0585,-0.46125,0.96175,0.0755,-0.324
0.94025,0.0895,-0.457,0.96175,0.0755,-0.324
0.936,0.09675001,-0.4555,0.95825,0.08025,-0.32175
0.95425,0.08225001,-0.47725,0.96725,0.08425,-0.33225
0.956,0.0665,-0.4545,0.96725,0.08425,-0.33225
0.96325,0.068,-0.45225,0.9670001,0.0815,-0.33925
0.9497501,0.08875,-0.437,0.96275,0.0745,-0.3415
0.9432501,0.09850001,-0.43,0.96275,0.0745,-0.3415
0.941,0.1025,-0.43025,0.9625,0.06125,-0.353
0.95275,0.08750001,-0.4495,0.9615,0.05175,-0.3555
0.955,0.074,-0.44275,0.9615,0.05175,-0.3555
0.9525,0.072,-0.4395,0.95925,0.04775,-0.3535
0.9440001,0.09625001,-0.42325,0.9655001,0.05325,-0.35375
0.9405,0.105,-0.425,0.9655001,0.05325,-0.35375
0.961,0.097,-0.44075,0.9775,0.09575,-0.3405
0.96175,0.066,-0.43775,0.9820001,0.09825,-0.33125
0.9615,0.06275,-0.43675,0.9820001,0.09825,-0.33125
0.94925,0.06375001,-0.41825,0.97475,0.0475,-0.34075
0.94175,0.0615,-0.39925,0.96275,0.00775,-0.34025
0.94625,0.0785,-0.411,0.96275,0.00775,-0.34025
0.9597501,0.08925001,-0.4285,0.96,0.00275,-0.34525
0.9457501,0.08075,-0.39375,0.9515001,-0.0045,-0.33725
0.94275,0.07175,-0.3715,0.9515001,-0.0045,-0.33725
0.95275,0.066,-0.349,0.9457501,-0.01125,-0.339
1.0485,0.06075,-0.37075,0.9395,0.0005,-0.33925
1.1975,0.1135,-0.30875,0.9395,0.0005,-0.33925
1.45775,0.18225,-0.227,0.94625,0.032,-0.33775
2.54975,0.26575,-0.1215,0.9507501,0.06225,-0.3255
3.295,0.29775,-0.39325,0.9507501,0.06225,-0.3255
3.295,0.29775,-0.39325,0.9507501,0.06225,-0.3255
4.00125,-0.8915001,-2.36,0.96025,0.06900001,-0.33225
3.4225,-1.16275,-2.47675,0.96075,0.06900001,-0.33175
2.5495,-1.09375,-2.16875,0.96075,0.06900001,-0.33175
0.3605,-0.8337501,-1.9625,0.9622501,0.07650001,-0.3215
-1.04525,-0.51975,-1.749,0.9630001,0.0675,-0.32225
-2.02975,0.384,-1.48775,0.9630001,0.0675,-0.32225
-2.30275,1.6865,-0.707,0.9565001,0.0495,-0.3275
-2.345,1.3135,0.10175,0.96675,0.035,-0.33175
-2.156,0.86875,0.6522501,0.96675,0.035,-0.33175
-1.76675,0.53025,0.80375,0.9815,0.011,-0.31525
-0.654,0.15575,0.79675,0.9680001,-0.01375,-0.348
-0.114,-0.011,0.7047501,0.9680001,-0.01375,-0.348
0.84,-0.31975,0.4345,0.9405,-0.03925,-0.28925
1.22625,-0.49,0.279,1.0075,-0.1135,-0.31175
1.53375,-0.5305001,0.2795,1.0075,-0.1135,-0.31175
1.64075,-0.45125,0.4075,1.0075,-0.11325,-0.3495
1.59575,-0.40825,0.45775,0.98575,-0.009000001,-0.37625
1.5915,-0.30625,0.4875,0.98575,-0.009000001,-0.37625
1.49475,-0.22,0.52575,1.00675,0.11025,-0.434
1.36775,-0.07125001,0.4665,0.96075,0.19975,-0.399
1.339,-0.0855,0.35825,0.96075,0.19975,-0.399
1.273,-0.0925,0.34675,0.82175,0.183,-0.293
1.06525,0.0235,0.3925,0.74525,0.0385,-0.2135
0.989,0.06675,0.40575,0.74525,0.0385,-0.2135
0.91475,0.078,0.4115,0.8570001,0.003,-0.247
0.8105,0.0275,0.4285,0.9760001,0.133,-0.27275
0.80975,0.01375,0.43475,0.9760001,0.133,-0.27275
0.84675,0.00175,0.4165,1.0355,0.172,-0.22275
0.8495001,-0.026,0.3975,1.06225,0.09475,-0.29025
0.85075,-0.05225,0.41,1.06225,0.09475,-0.29025
0.85075,-0.05225,0.41,1.14375,0.02575,-0.52775
0.8477501,-0.05875,0.503,0.99875,0.10725,-0.35425
0.85325,-0.044,0.52325,0.8715,0.102,-0.19925
0.8335,-0.02075,0.50975,0.8337501,0.08000001,-0.14325
0.8290001,-0.02925,0.49775,0.8337501,0.08000001,-0.14325
0.82125,-0.03225,0.47875,0.88925,0.0735,-0.20075
0.89425,-0.01075,0.4545,0.94675,0.0675,-0.25525
0.91075,-0.035,0.4225,0.94675,0.0675,-0.25525
0.9125,-0.044,0.40275,0.988,0.0455,-0.31025
0.9210001,0.047,0.42825,1.00275,0.02375,-0.3425
0.95675,0.1195,0.4285,1.00275,0.02375,-0.3425
0.9665,0.1455,0.40675,0.9805,0.02125,-0.32275
0.97475,0.13625,0.4065,0.9805,0.02125,-0.32275
0.9845001,0.0785,0.4345,0.9670001,0.02975,-0.30525
0.9805,0.05825,0.47525,0.96175,0.04275,-0.288
0.9495,0.09550001,0.48225,0.9580001,0.051,-0.2785
0.9415001,0.1145,0.4615,0.9580001,0.051,-0.2785
0.9440001,0.11625,0.44625,0.943,0.055,-0.25775
0.9415001,0.098,0.435,0.9305,0.056,-0.249
0.9375001,0.11475,0.3715,0.9305,0.056,-0.249
0.9285001,0.12575,0.36425,0.92225,0.056,-0.25025
0.8857501,0.137,0.4355,0.90925,0.05325,-0.2315
0.8745,0.13775,0.45175,0.90925,0.05325,-0.2315
0.8335,0.149,0.455,0.9305,0.04325,-0.24375
0.762,0.1705,0.4815,0.9305,0.04325,-0.24375
0.6385,0.26925,0.49725,0.98975,0.05275,-0.303
0.6425,0.34775,0.4325,1.02675,0.09675001,-0.32975
0.651,0.297,0.3165,1.02375,0.1225,-0.31225
0.5757501,0.21075,0.245,1.02375,0.1225,-0.31225
0.5275,0.10775,0.232,1,0.1095,-0.2895
0.6127501,0.06025,0.21175,1,0.1095,-0.2895
0.82375,0.00875,0.0535,1,0.1095,-0.2895
0.88275,-0.085,-0.0195,1,0.1095,-0.2895
1.05125,-0.3705,0.00575,0.932,0.09850001,-0.30225
1.24725,-0.453,-0.0605,0.85475,0.11225,-0.26325
1.36325,-0.50375,-0.11975,0.81625,0.09500001,-0.1715
1.32975,-0.421,-0.057,1.03475,0.081,-0.30575
1.30525,-0.30125,0.02125,1.1075,0.0905,-0.37225
1.2415,-0.187,0.05025,1.111,0.03525,-0.44175
1.207,-0.08125,0.07325,1.05125,-0.02925,-0.45975
1.178,0.01975,-0.0035,0.9597501,0.03125,-0.33025
1.13525,0.02325,-0.01375,0.9685,0.02575,-0.3375
1.0455,0.019,-0.00775,0.98475,0.136,-0.304
0.98625,0.02325,-0.0285,0.9827501,0.23725,-0.2665
0.9475001,0.0305,-0.047,0.9787501,0.27775,-0.2185
0.8872501,0.07375,0.02325,0.946,0.2405,-0.1545
0.8470001,0.10925,0.04675,0.92575,0.207,-0.13975
0.8067501,0.145,0.041,0.9225,0.188,-0.12425
0.8010001,0.15075,-0.00775,0.9285001,0.1825,-0.12475
0.9770001,-0.0865,-0.175,0.95025,0.20225,-0.15075
1.154,-0.287,-0.18075,0.9655001,0.22975,-0.15375
1.20675,-0.2855,0.0465,0.973,0.265,-0.1575
1.212,-0.17225,0.07,0.96925,0.269,-0.15875
1.23825,-0.09125,0.0285,0.9677501,0.25175,-0.168
1.24875,-0.051,0.031,0.974,0.2015,-0.19575
1.24675,-0.04225,0.023,0.9792501,0.19125,-0.20275
1.2285,0.0005,0.03,0.9877501,0.20725,-0.21975
1.15375,0.119,0.0325,0.998,0.23825,-0.212
1.124,0.129,0.01475,0.998,0.23825,-0.212
1.09325,0.1065,0.00575,0.99525,0.28475,-0.1975
1.05575,0.08750001,0.01075,0.99525,0.28475,-0.1975
1.023,0.061,0.022,0.992,0.3115,-0.178
1.02875,-0.1,-0.00075,0.992,0.3115,-0.178
1.03175,-0.241,-0.03225,0.98075,0.32475,-0.16425
0.863,-0.6455,0.0675,0.96675,0.3135,-0.15525
0.8297501,-0.8667501,-0.0295,0.94425,0.28275,-0.157
1.085,-1.33225,-0.42775,0.9160001,0.21225,-0.171
1.43075,-1.68975,-0.83275,0.9160001,0.21225,-0.171
1.817,-2.06,-1.33575,0.9160001,0.18125,-0.18825
1.95175,-2.39775,-1.75875,0.9160001,0.18125,-0.18825
1.797,-3.05875,-1.62925,0.9275001,0.21325,-0.18675
1.679,-3.1395,-1.7165,0.95275,0.2545,-0.16975
0.599,-0.9907501,-3.0395,0.8850001,0.3255,-0.1235
0.599,-0.9907501,-3.0395,0.8850001,0.3255,-0.1235
-0.42925,4.808,-3.33825,0.8745,0.3355,-0.135
-1.64875,4.307,-1.58575,0.8717501,0.31925,-0.173
-0.77,2.85875,0.528,0.8717501,0.31925,-0.173
-0.24525,2.867,1.37925,0.8675001,0.26175,-0.25
-0.49375,3.331,0.712,0.8710001,0.30375,-0.33625
-0.12575,2.138,0.6805,0.8710001,0.30375,-0.33625
0.1145,1.20275,0.8002501,0.9497501,0.469,-0.3
0.7122501,0.1485,0.567,1.00825,0.70925,-0.1985
0.9350001,-0.02375,0.39375,1.00825,0.70925,-0.1985
1.0135,-0.1725,0.28075,0.8807501,0.6375,-0.20925
1.016,-0.417,0.2415,0.87725,0.51525,-0.1885
0.95925,-0.445,0.25575,0.87725,0.51525,-0.1885
0.8855,-0.4575,0.2855,0.94925,0.47975,-0.18125
0.8882501,-0.29,0.32075,0.9015,0.4455,-0.115
0.9022501,-0.23225,0.27125,0.9015,0.4455,-0.115
0.8725001,-0.19825,0.26075,0.876,0.33625,-0.08750001
0.8705,-0.141,0.25,0.876,0.33625,-0.08750001
0.8652501,0.01175,0.265,0.9110001,0.23375,-0.1165
0.862,0.029,0.228,0.95575,0.28775,-0.1195
1.063,0.02525,0.199,0.97175,0.31475,-0.13475
1.093,-0.03325,-0.038,0.97175,0.31475,-0.13475
1.102,-0.0795,-0.17025,0.95675,0.3095,-0.187
1.11,-0.139,-0.03925,0.95675,0.3095,-0.187
1.05825,-0.15825,0.08525001,0.94025,0.3435,-0.233
0.9990001,-0.1845,0.15225,0.9597501,0.47325,-0.31375
1.06175,-0.09625001,0.21275,0.9392501,0.5415,-0.34775
1.01675,-0.12125,0.2035,0.9392501,0.5415,-0.34775
1.01375,-0.13075,0.22425,0.8715,0.52325,-0.30325
1.00075,-0.119,0.24725,0.8045,0.51275,-0.2055
0.93725,-0.01725,0.25525,0.8045,0.51275,-0.2055
0.96075,0.0405,0.28725,0.7870001,0.52125,-0.13275
0.95575,0.0605,0.27125,0.7870001,0.52125,-0.13275
0.9625,0.09975,0.21125,0.83325,0.50475,-0.1025
0.9407501,0.1225,0.19375,0.8945,0.46975,-0.12
0.891,0.1645,0.16675,0.9615,0.44625,-0.18375
0.8855,0.20225,0.131,0.9615,0.44625,-0.18375
0.8795,0.24375,0.08625001,1.00425,0.43875,-0.24475
0.8155,0.30925,-0.02125,0.9685,0.38925,-0.23925
0.7507501,0.36225,0.01975,0.9685,0.38925,-0.23925
0.6765,0.413,0.09675001,0.9250001,0.31775,-0.22225
0.7225,0.518,0.14725,0.9177501,0.2765,-0.2085
0.7780001,0.54975,0.0475,0.9177501,0.2765,-0.2085
0.79425,0.43325,-0.001,0.9317501,0.2805,-0.21
0.7780001,0.3015,-0.0195,0.9562501,0.26975,-0.236
0.75725,0.17275,0.082,0.9562501,0.26975,-0.236
0.73475,0.11625,0.08225001,0.9655001,0.22625,-0.251
0.777,-0.105,-0.031,0.9817501,0.1755,-0.20575
0.8985,-0.266,-0.18125,0.9817501,0.1755,-0.20575
1.126,-0.27625,-0.33425,1.06,0.1425,-0.2035
1.382,-0.199,-0.6242501,1.184,0.17325,-0.339
1.401,-0.2355,-0.652,1.184,0.17325,-0.339
1.33225,-0.29225,-0.62225,1.118,0.25475,-0.385
1.4205,-0.0705,-0.6385,0.9625,0.31,-0.25325
1.39625,0.0075,-0.613,0.9625,0.31,-0.25325
1.3035,0.013,-0.567,0.8445001,0.3,-0.152
1.1055,0.12975,-0.4065,0.79325,0.26275,-0.10175
1.278,0.32825,-0.5365,0.79325,0.26275,-0.10175
1.3525,0.434,-0.729,0.7915,0.222,-0.102
1.1435,0.12025,-0.572,0.82925,0.233,-0.19225
1.01675,-0.0055,-0.43725,0.82925,0.233,-0.19225
1.0605,-0.02925,-0.3815,0.85475,0.24625,-0.21725
1.07275,-0.04325,-0.3845,0.85475,0.24625,-0.21725
1.03,-0.12,-0.40625,0.876,0.2525,-0.255
0.9605001,-0.13325,-0.355,0.8627501,0.3175,-0.29175
0.97325,-0.05075,-0.23975,0.8700001,0.379,-0.25175
0.98075,-0.07,-0.24925,0.8700001,0.379,-0.25175
1.0015,-0.15375,-0.3105,0.8602501,0.39275,-0.18875
1.00975,-0.34925,-0.3395,0.85725,0.4895,-0.13725
0.994,-0.37175,-0.284,0.85725,0.4895,-0.13725
0.9932501,-0.40225,-0.265,0.9155,0.60875,-0.11025
0.9367501,-0.48,-0.182,0.9950001,0.5925,-0.201
0.89675,-0.47725,-0.10075,0.9950001,0.5925,-0.201
0.859,-0.4515,-0.045,0.99225,0.5125,-0.226
0.8487501,-0.37675,-0.01325,0.8575,0.49725,-0.043
0.8755,-0.34625,-0.0255,0.8575,0.49725,-0.043
0.8915001,-0.33625,-0.0285,0.8695,0.381,-0.2975
0.96275,-0.39225,-0.0165,0.8477501,0.508,-0.5055
1.00625,-0.4245,-0.0325,0.8477501,0.508,-0.5055
1.03825,-0.4055,-0.0645,0.8027501,0.67325,-0.34375
1.1205,-0.3195,-0.23575,0.9250001,1.07025,-0.6915
1.1425,-0.284,-0.3075,0.9250001,1.07025,-0.6915
1.1375,-0.25075,-0.34275,0.9855,0.8635001,-0.34725
1.03975,-0.174,-0.25675,0.76925,0.705,-0.247
0.9955,-0.153,-0.213,0.76925,0.705,-0.247
0.95,-0.13575,-0.15575,0.7515,0.78725,-0.51625
0.9085,-0.111,-0.1065,0.16675,0.6465001,-0.538
0.9070001,-0.08800001,-0.09625001,0.16675,0.6465001,-0.538
0.92225,-0.07325,-0.106,0.153,-0.19975,0.2775
0.92225,-0.04,-0.07175,0.763,-1.17275,0.8092501
0.9177501,-0.04525,-0.06075,0.763,-1.17275,0.8092501
0.9267501,-0.07300001,-0.06275,1.0055,-0.7877501,0.85475
0.964,-0.12225,-0.12675,1.491,0.006,-1.50375
1.02,-0.13175,-0.16475,1.491,0.006,-1.50375
1.0465,-0.11275,-0.2005,1.42,-0.5635,-1.8125
1.04825,-0.08350001,-0.246,0.887,-0.52075,-0.4115
1.05225,-0.09775001,-0.2635,0.887,-0.52075,-0.4115
1.09425,-0.131,-0.30775,0.70625,-0.35725,0.1925
1.1375,-0.146,-0.3435,0.754,-0.0365,0.19675
1.13475,-0.16,-0.3395,0.754,-0.0365,0.19675
1.11625,-0.208,-0.31175,0.7815,-0.1085,0.10875
1.0815,-0.269,-0.26275,0.784,-0.165,0.02025
1.039,-0.3505,-0.22425,0.784,-0.165,0.02025
1.0295,-0.368,-0.2375,0.8195,-0.119,0.06375001
1.02375,-0.37775,-0.24275,0.72525,-0.13275,0.21275
0.9767501,-0.366,-0.194,0.72525,-0.13275,0.21275
0.9365001,-0.3395,-0.15075,0.61975,-0.22675,0.403
